File generated on // Fichier créé sur,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, NO2 // NO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb // ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant ,NAPS ID//Identifiant SNPA,City//Ville,P/T//P/T,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
NO2,10901,Marystown,NL,47.09899,-55.19852,20180604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180605,1,1,1,0,0,1,2,1,0,0,0,0,0,0,1,1,1,0,1,2,1,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180606,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180607,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180608,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180610,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180611,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180614,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180615,0,0,0,0,0,0,1,1,1,1,1,1,0,2,1,1,0,0,0,1,1,1,1,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180616,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180618,2,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180619,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,-999,-999,-999,-999,-999,-999,-999,-999
NO2,10901,Marystown,NL,47.09899,-55.19852,20180620,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
NO2,10901,Marystown,NL,47.09899,-55.19852,20180621,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
NO2,10901,Marystown,NL,47.09899,-55.19852,20180622,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
NO2,10901,Marystown,NL,47.09899,-55.19852,20180623,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
NO2,10901,Marystown,NL,47.09899,-55.19852,20180624,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
NO2,10901,Marystown,NL,47.09899,-55.19852,20180625,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
NO2,10901,Marystown,NL,47.09899,-55.19852,20180626,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
NO2,10901,Marystown,NL,47.09899,-55.19852,20180627,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180628,0,0,0,0,0,0,1,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180629,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180630,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180701,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180702,1,2,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180703,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180705,0,0,0,0,0,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180708,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180710,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180711,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180712,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180714,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180715,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180716,0,0,0,0,0,1,1,2,2,1,1,1,2,1,1,1,0,0,0,0,1,1,0,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180717,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180718,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180719,0,0,0,0,0,0,0,0,0,2,3,5,4,3,5,5,1,0,1,1,1,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180720,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180721,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180724,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180725,0,0,0,0,0,0,0,0,0,0,0,4,4,-999,2,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180802,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180805,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180806,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180807,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180808,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180810,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180811,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180812,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180814,1,1,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180815,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180816,0,0,0,0,0,0,1,1,1,1,0,0,0,1,2,1,1,0,1,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180820,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180822,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180823,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180827,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180830,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180910,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180917,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180921,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180925,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180926,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20180929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20180930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181002,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181008,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181009,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181011,0,0,0,0,0,0,2,1,0,0,0,1,1,3,1,0,0,1,2,2,2,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181012,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181016,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181018,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181020,1,1,1,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181023,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181024,0,0,1,1,1,2,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181025,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,2,2,1,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181026,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181028,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181029,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181030,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181031,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181101,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20181102,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181103,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181104,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1
NO2,10901,Marystown,NL,47.09899,-55.19852,20181106,1,0,0,0,0,0,0,1,2,1,0,0,1,1,1,1,2,2,1,1,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181107,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181108,0,0,0,0,1,0,0,1,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181110,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181111,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181112,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181113,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181114,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1,1,1,1,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181119,0,0,0,0,0,0,0,1,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
NO2,10901,Marystown,NL,47.09899,-55.19852,20181120,0,0,0,1,0,1,2,1,1,1,1,3,2,1,2,2,2,5,2,3,2,2,1,1
