"wavenumber","sample","absorbance"
2250.039,"Polystyrene",0.03355898
2250.039,"Polyethylene",0.001262877
2250.039,"Sample: Shopping bag",0.03118549
2250.521,"EPDM",0.1326698
2250.521,"Polystyrene",0.03358554
2250.521,"Polyethylene",0.001265675
2250.521,"Sample: Shopping bag",0.0311941
2251.003,"EPDM",0.1326694
2251.003,"Polystyrene",0.03361219
2251.003,"Polyethylene",0.001265863
2251.003,"Sample: Shopping bag",0.03119862
2251.485,"EPDM",0.1326683
2251.485,"Polystyrene",0.03364039
2251.485,"Polyethylene",0.00126396
2251.485,"Sample: Shopping bag",0.03120122
2251.967,"EPDM",0.1326663
2251.967,"Polystyrene",0.03367076
2251.967,"Polyethylene",0.001260566
2251.967,"Sample: Shopping bag",0.03120459
2252.449,"EPDM",0.1326638
2252.449,"Polystyrene",0.03370308
2252.449,"Polyethylene",0.001256497
2252.449,"Sample: Shopping bag",0.03121081
2252.931,"EPDM",0.1326617
2252.931,"Polystyrene",0.03373687
2252.931,"Polyethylene",0.001252129
2252.931,"Sample: Shopping bag",0.03122119
2253.413,"EPDM",0.1326595
2253.413,"Polystyrene",0.03377122
2253.413,"Polyethylene",0.001248357
2253.413,"Sample: Shopping bag",0.03123604
2253.896,"EPDM",0.1326571
2253.896,"Polystyrene",0.03380449
2253.896,"Polyethylene",0.001245927
2253.896,"Sample: Shopping bag",0.0312546
2254.378,"EPDM",0.1326547
2254.378,"Polystyrene",0.0338367
2254.378,"Polyethylene",0.001244916
2254.378,"Sample: Shopping bag",0.03127655
2254.86,"EPDM",0.1326521
2254.86,"Polystyrene",0.03386714
2254.86,"Polyethylene",0.001246595
2254.86,"Sample: Shopping bag",0.03130152
2255.342,"EPDM",0.1326493
2255.342,"Polystyrene",0.03389674
2255.342,"Polyethylene",0.001250069
2255.342,"Sample: Shopping bag",0.03132851
2255.824,"EPDM",0.1326465
2255.824,"Polystyrene",0.03392588
2255.824,"Polyethylene",0.001255489
2255.824,"Sample: Shopping bag",0.03135643
2256.306,"EPDM",0.1326432
2256.306,"Polystyrene",0.03395473
2256.306,"Polyethylene",0.001262332
2256.306,"Sample: Shopping bag",0.03138443
2256.788,"EPDM",0.1326402
2256.788,"Polystyrene",0.03398319
2256.788,"Polyethylene",0.001269926
2256.788,"Sample: Shopping bag",0.03141021
2257.27,"EPDM",0.1326364
2257.27,"Polystyrene",0.03401043
2257.27,"Polyethylene",0.001277747
2257.27,"Sample: Shopping bag",0.03143121
2257.752,"EPDM",0.1326326
2257.752,"Polystyrene",0.03403559
2257.752,"Polyethylene",0.001285124
2257.752,"Sample: Shopping bag",0.03144665
2258.235,"EPDM",0.1326285
2258.235,"Polystyrene",0.03405819
2258.235,"Polyethylene",0.001291681
2258.235,"Sample: Shopping bag",0.0314563
2258.717,"EPDM",0.1326241
2258.717,"Polystyrene",0.03407809
2258.717,"Polyethylene",0.001296293
2258.717,"Sample: Shopping bag",0.03146101
2259.199,"EPDM",0.1326198
2259.199,"Polystyrene",0.03409621
2259.199,"Polyethylene",0.001299111
2259.199,"Sample: Shopping bag",0.03146324
2259.681,"EPDM",0.1326152
2259.681,"Polystyrene",0.03411372
2259.681,"Polyethylene",0.001299009
2259.681,"Sample: Shopping bag",0.03146562
2260.163,"EPDM",0.1326105
2260.163,"Polystyrene",0.03413225
2260.163,"Polyethylene",0.00129726
2260.163,"Sample: Shopping bag",0.03147064
2260.645,"EPDM",0.1326048
2260.645,"Polystyrene",0.03415271
2260.645,"Polyethylene",0.001294011
2260.645,"Sample: Shopping bag",0.03147905
2261.127,"EPDM",0.1325978
2261.127,"Polystyrene",0.03417551
2261.127,"Polyethylene",0.001290911
2261.127,"Sample: Shopping bag",0.03149126
2261.609,"EPDM",0.1325891
2261.609,"Polystyrene",0.03419979
2261.609,"Polyethylene",0.001288859
2261.609,"Sample: Shopping bag",0.03150656
2262.092,"EPDM",0.1325792
2262.092,"Polystyrene",0.03422548
2262.092,"Polyethylene",0.001288306
2262.092,"Sample: Shopping bag",0.03152389
2262.573,"EPDM",0.1325677
2262.573,"Polystyrene",0.03425015
2262.573,"Polyethylene",0.001288428
2262.573,"Sample: Shopping bag",0.03154182
2263.056,"EPDM",0.1325561
2263.056,"Polystyrene",0.03427321
2263.056,"Polyethylene",0.001287574
2263.056,"Sample: Shopping bag",0.03155946
2263.538,"EPDM",0.1325437
2263.538,"Polystyrene",0.03429271
2263.538,"Polyethylene",0.00128372
2263.538,"Sample: Shopping bag",0.03157556
2264.02,"EPDM",0.1325318
2264.02,"Polystyrene",0.03430887
2264.02,"Polyethylene",0.001275663
2264.02,"Sample: Shopping bag",0.03158996
2264.502,"EPDM",0.1325197
2264.502,"Polystyrene",0.03432006
2264.502,"Polyethylene",0.001262723
2264.502,"Sample: Shopping bag",0.03160133
2264.984,"EPDM",0.1325084
2264.984,"Polystyrene",0.03432737
2264.984,"Polyethylene",0.001246702
2264.984,"Sample: Shopping bag",0.03161046
2265.466,"EPDM",0.1324982
2265.466,"Polystyrene",0.03433102
2265.466,"Polyethylene",0.001230222
2265.466,"Sample: Shopping bag",0.0316182
2265.948,"EPDM",0.1324899
2265.948,"Polystyrene",0.03433226
2265.948,"Polyethylene",0.001216966
2265.948,"Sample: Shopping bag",0.03162617
2266.43,"EPDM",0.132484
2266.43,"Polystyrene",0.03433202
2266.43,"Polyethylene",0.001209939
2266.43,"Sample: Shopping bag",0.0316363
2266.913,"EPDM",0.1324818
2266.913,"Polystyrene",0.03433163
2266.913,"Polyethylene",0.001211172
2266.913,"Sample: Shopping bag",0.0316504
2267.395,"EPDM",0.1324826
2267.395,"Polystyrene",0.03433193
2267.395,"Polyethylene",0.001219245
2267.395,"Sample: Shopping bag",0.03166916
2267.877,"EPDM",0.1324854
2267.877,"Polystyrene",0.03433316
2267.877,"Polyethylene",0.001233332
2267.877,"Sample: Shopping bag",0.03169227
2268.359,"EPDM",0.132489
2268.359,"Polystyrene",0.03433493
2268.359,"Polyethylene",0.001249307
2268.359,"Sample: Shopping bag",0.03171833
2268.841,"EPDM",0.1324915
2268.841,"Polystyrene",0.03433725
2268.841,"Polyethylene",0.00126416
2268.841,"Sample: Shopping bag",0.03174596
2269.323,"EPDM",0.1324915
2269.323,"Polystyrene",0.03434034
2269.323,"Polyethylene",0.001275635
2269.323,"Sample: Shopping bag",0.03177375
2269.805,"EPDM",0.1324883
2269.805,"Polystyrene",0.03434382
2269.805,"Polyethylene",0.001282753
2269.805,"Sample: Shopping bag",0.03180077
2270.287,"EPDM",0.1324814
2270.287,"Polystyrene",0.03434831
2270.287,"Polyethylene",0.001285659
2270.287,"Sample: Shopping bag",0.03182656
2270.77,"EPDM",0.1324711
2270.77,"Polystyrene",0.03435389
2270.77,"Polyethylene",0.001285859
2270.77,"Sample: Shopping bag",0.0318508
2271.252,"EPDM",0.132459
2271.252,"Polystyrene",0.03436142
2271.252,"Polyethylene",0.001285306
2271.252,"Sample: Shopping bag",0.03187296
2271.734,"EPDM",0.1324452
2271.734,"Polystyrene",0.03437027
2271.734,"Polyethylene",0.001284827
2271.734,"Sample: Shopping bag",0.0318913
2272.216,"EPDM",0.1324311
2272.216,"Polystyrene",0.03438037
2272.216,"Polyethylene",0.001286458
2272.216,"Sample: Shopping bag",0.0319053
2272.698,"EPDM",0.1324174
2272.698,"Polystyrene",0.03439016
2272.698,"Polyethylene",0.001290273
2272.698,"Sample: Shopping bag",0.03191402
2273.18,"EPDM",0.1324056
2273.18,"Polystyrene",0.03440003
2273.18,"Polyethylene",0.001296878
2273.18,"Sample: Shopping bag",0.03191838
2273.662,"EPDM",0.1323967
2273.662,"Polystyrene",0.03440897
2273.662,"Polyethylene",0.001306349
2273.662,"Sample: Shopping bag",0.03192071
2274.144,"EPDM",0.132391
2274.144,"Polystyrene",0.03441727
2274.144,"Polyethylene",0.001318311
2274.144,"Sample: Shopping bag",0.03192359
2274.626,"EPDM",0.1323889
2274.626,"Polystyrene",0.03442598
2274.626,"Polyethylene",0.001331938
2274.626,"Sample: Shopping bag",0.03193059
2275.109,"EPDM",0.1323884
2275.109,"Polystyrene",0.03443515
2275.109,"Polyethylene",0.001346701
2275.109,"Sample: Shopping bag",0.03194234
2275.591,"EPDM",0.132388
2275.591,"Polystyrene",0.03444588
2275.591,"Polyethylene",0.001361849
2275.591,"Sample: Shopping bag",0.03195893
2276.073,"EPDM",0.1323847
2276.073,"Polystyrene",0.03445832
2276.073,"Polyethylene",0.001376475
2276.073,"Sample: Shopping bag",0.03197807
2276.555,"EPDM",0.1323771
2276.555,"Polystyrene",0.03447266
2276.555,"Polyethylene",0.001388918
2276.555,"Sample: Shopping bag",0.03199732
2277.037,"EPDM",0.1323642
2277.037,"Polystyrene",0.03448926
2277.037,"Polyethylene",0.001398199
2277.037,"Sample: Shopping bag",0.03201453
2277.519,"EPDM",0.1323487
2277.519,"Polystyrene",0.03450867
2277.519,"Polyethylene",0.001404161
2277.519,"Sample: Shopping bag",0.03202958
2278.001,"EPDM",0.1323328
2278.001,"Polystyrene",0.03453137
2278.001,"Polyethylene",0.001405822
2278.001,"Sample: Shopping bag",0.03204314
2278.483,"EPDM",0.1323204
2278.483,"Polystyrene",0.03455713
2278.483,"Polyethylene",0.00140318
2278.483,"Sample: Shopping bag",0.03205686
2278.966,"EPDM",0.1323142
2278.966,"Polystyrene",0.03458579
2278.966,"Polyethylene",0.001396986
2278.966,"Sample: Shopping bag",0.03207207
2279.448,"EPDM",0.1323155
2279.448,"Polystyrene",0.03461673
2279.448,"Polyethylene",0.001387617
2279.448,"Sample: Shopping bag",0.03208838
2279.93,"EPDM",0.1323225
2279.93,"Polystyrene",0.03464744
2279.93,"Polyethylene",0.001376883
2279.93,"Sample: Shopping bag",0.03210405
2280.412,"EPDM",0.1323321
2280.412,"Polystyrene",0.03467644
2280.412,"Polyethylene",0.001365844
2280.412,"Sample: Shopping bag",0.0321174
2280.894,"EPDM",0.1323411
2280.894,"Polystyrene",0.03470248
2280.894,"Polyethylene",0.001356161
2280.894,"Sample: Shopping bag",0.03212622
2281.376,"EPDM",0.1323465
2281.376,"Polystyrene",0.03472469
2281.376,"Polyethylene",0.001349951
2281.376,"Sample: Shopping bag",0.03213106
2281.858,"EPDM",0.1323467
2281.858,"Polystyrene",0.03474283
2281.858,"Polyethylene",0.001348201
2281.858,"Sample: Shopping bag",0.03213238
2282.34,"EPDM",0.1323421
2282.34,"Polystyrene",0.03475824
2282.34,"Polyethylene",0.001351443
2282.34,"Sample: Shopping bag",0.03213331
2282.823,"EPDM",0.1323341
2282.823,"Polystyrene",0.03477107
2282.823,"Polyethylene",0.001359983
2282.823,"Sample: Shopping bag",0.03213588
2283.305,"EPDM",0.1323245
2283.305,"Polystyrene",0.03478194
2283.305,"Polyethylene",0.00137322
2283.305,"Sample: Shopping bag",0.03214196
2283.787,"EPDM",0.132315
2283.787,"Polystyrene",0.03479116
2283.787,"Polyethylene",0.001389942
2283.787,"Sample: Shopping bag",0.03215187
2284.269,"EPDM",0.1323059
2284.269,"Polystyrene",0.03479827
2284.269,"Polyethylene",0.001407961
2284.269,"Sample: Shopping bag",0.03216445
2284.751,"EPDM",0.1322975
2284.751,"Polystyrene",0.03480389
2284.751,"Polyethylene",0.001425531
2284.751,"Sample: Shopping bag",0.0321789
2285.233,"EPDM",0.1322894
2285.233,"Polystyrene",0.03480818
2285.233,"Polyethylene",0.001440006
2285.233,"Sample: Shopping bag",0.03219445
2285.715,"EPDM",0.1322818
2285.715,"Polystyrene",0.03481262
2285.715,"Polyethylene",0.001449637
2285.715,"Sample: Shopping bag",0.03221173
2286.197,"EPDM",0.1322748
2286.197,"Polystyrene",0.03481863
2286.197,"Polyethylene",0.001453892
2286.197,"Sample: Shopping bag",0.03223221
2286.679,"EPDM",0.1322692
2286.679,"Polystyrene",0.03482754
2286.679,"Polyethylene",0.001452617
2286.679,"Sample: Shopping bag",0.03225608
2287.162,"EPDM",0.1322652
2287.162,"Polystyrene",0.03483951
2287.162,"Polyethylene",0.001447095
2287.162,"Sample: Shopping bag",0.0322837
2287.644,"EPDM",0.1322629
2287.644,"Polystyrene",0.03485384
2287.644,"Polyethylene",0.001440586
2287.644,"Sample: Shopping bag",0.03231345
2288.126,"EPDM",0.1322622
2288.126,"Polystyrene",0.03486905
2288.126,"Polyethylene",0.001435514
2288.126,"Sample: Shopping bag",0.0323429
2288.608,"EPDM",0.1322618
2288.608,"Polystyrene",0.03488267
2288.608,"Polyethylene",0.001434841
2288.608,"Sample: Shopping bag",0.03236922
2289.09,"EPDM",0.1322612
2289.09,"Polystyrene",0.03489332
2289.09,"Polyethylene",0.001440086
2289.09,"Sample: Shopping bag",0.03239116
2289.572,"EPDM",0.1322597
2289.572,"Polystyrene",0.0348998
2289.572,"Polyethylene",0.00145019
2289.572,"Sample: Shopping bag",0.03240793
2290.054,"EPDM",0.132257
2290.054,"Polystyrene",0.03490173
2290.054,"Polyethylene",0.001462651
2290.054,"Sample: Shopping bag",0.03242056
2290.536,"EPDM",0.1322527
2290.536,"Polystyrene",0.03489886
2290.536,"Polyethylene",0.001473523
2290.536,"Sample: Shopping bag",0.03242997
2291.019,"EPDM",0.1322463
2291.019,"Polystyrene",0.03489064
2291.019,"Polyethylene",0.001478402
2291.019,"Sample: Shopping bag",0.03243726
2291.5,"EPDM",0.1322374
2291.5,"Polystyrene",0.03487604
2291.5,"Polyethylene",0.001474319
2291.5,"Sample: Shopping bag",0.03244252
2291.983,"EPDM",0.1322258
2291.983,"Polystyrene",0.03485491
2291.983,"Polyethylene",0.001460587
2291.983,"Sample: Shopping bag",0.03244543
2292.465,"EPDM",0.1322119
2292.465,"Polystyrene",0.03482677
2292.465,"Polyethylene",0.001438796
2292.465,"Sample: Shopping bag",0.03244574
2292.947,"EPDM",0.1321964
2292.947,"Polystyrene",0.03479223
2292.947,"Polyethylene",0.001412435
2292.947,"Sample: Shopping bag",0.03244338
2293.429,"EPDM",0.1321815
2293.429,"Polystyrene",0.03475367
2293.429,"Polyethylene",0.001386445
2293.429,"Sample: Shopping bag",0.03243976
2293.911,"EPDM",0.1321702
2293.911,"Polystyrene",0.03471494
2293.911,"Polyethylene",0.001365007
2293.911,"Sample: Shopping bag",0.03243684
2294.393,"EPDM",0.1321643
2294.393,"Polystyrene",0.03467917
2294.393,"Polyethylene",0.001351391
2294.393,"Sample: Shopping bag",0.03243659
2294.875,"EPDM",0.1321657
2294.875,"Polystyrene",0.03464993
2294.875,"Polyethylene",0.001346746
2294.875,"Sample: Shopping bag",0.03244065
2295.357,"EPDM",0.1321744
2295.357,"Polystyrene",0.03462877
2295.357,"Polyethylene",0.001350998
2295.357,"Sample: Shopping bag",0.03244983
2295.84,"EPDM",0.1321888
2295.84,"Polystyrene",0.0346155
2295.84,"Polyethylene",0.00136271
2295.84,"Sample: Shopping bag",0.03246364
2296.322,"EPDM",0.1322068
2296.322,"Polystyrene",0.03460875
2296.322,"Polyethylene",0.001378993
2296.322,"Sample: Shopping bag",0.03248131
2296.804,"EPDM",0.1322252
2296.804,"Polystyrene",0.03460624
2296.804,"Polyethylene",0.001398174
2296.804,"Sample: Shopping bag",0.03250283
2297.286,"EPDM",0.1322416
2297.286,"Polystyrene",0.03460594
2297.286,"Polyethylene",0.001417518
2297.286,"Sample: Shopping bag",0.03252773
2297.768,"EPDM",0.1322547
2297.768,"Polystyrene",0.03460642
2297.768,"Polyethylene",0.001436184
2297.768,"Sample: Shopping bag",0.03255619
2298.25,"EPDM",0.1322637
2298.25,"Polystyrene",0.0346073
2298.25,"Polyethylene",0.001452269
2298.25,"Sample: Shopping bag",0.03258765
2298.732,"EPDM",0.1322688
2298.732,"Polystyrene",0.03460722
2298.732,"Polyethylene",0.001465542
2298.732,"Sample: Shopping bag",0.03262132
2299.214,"EPDM",0.1322712
2299.214,"Polystyrene",0.03460644
2299.214,"Polyethylene",0.001475085
2299.214,"Sample: Shopping bag",0.03265469
2299.697,"EPDM",0.132271
2299.697,"Polystyrene",0.03460407
2299.697,"Polyethylene",0.001480671
2299.697,"Sample: Shopping bag",0.03268468
2300.179,"EPDM",0.1322696
2300.179,"Polystyrene",0.03459894
2300.179,"Polyethylene",0.001482903
2300.179,"Sample: Shopping bag",0.0327087
2300.661,"EPDM",0.1322669
2300.661,"Polystyrene",0.03459072
2300.661,"Polyethylene",0.001482239
2300.661,"Sample: Shopping bag",0.03272478
2301.143,"EPDM",0.1322639
2301.143,"Polystyrene",0.03457855
2301.143,"Polyethylene",0.001479592
2301.143,"Sample: Shopping bag",0.03273249
2301.625,"EPDM",0.1322606
2301.625,"Polystyrene",0.03456417
2301.625,"Polyethylene",0.001476028
2301.625,"Sample: Shopping bag",0.0327336
2302.107,"EPDM",0.1322575
2302.107,"Polystyrene",0.03454827
2302.107,"Polyethylene",0.001472235
2302.107,"Sample: Shopping bag",0.03273061
2302.589,"EPDM",0.132254
2302.589,"Polystyrene",0.03453261
2302.589,"Polyethylene",0.001468744
2302.589,"Sample: Shopping bag",0.03272651
2303.071,"EPDM",0.1322497
2303.071,"Polystyrene",0.03451835
2303.071,"Polyethylene",0.001466245
2303.071,"Sample: Shopping bag",0.0327235
2303.553,"EPDM",0.1322445
2303.553,"Polystyrene",0.03450669
2303.553,"Polyethylene",0.001464509
2303.553,"Sample: Shopping bag",0.03272372
2304.036,"EPDM",0.1322372
2304.036,"Polystyrene",0.03449732
2304.036,"Polyethylene",0.001463917
2304.036,"Sample: Shopping bag",0.03272726
2304.518,"EPDM",0.1322287
2304.518,"Polystyrene",0.03449039
2304.518,"Polyethylene",0.001464624
2304.518,"Sample: Shopping bag",0.03273427
2305,"EPDM",0.1322181
2305,"Polystyrene",0.03448536
2305,"Polyethylene",0.001466553
2305,"Sample: Shopping bag",0.03274387
2305.482,"EPDM",0.1322068
2305.482,"Polystyrene",0.03448269
2305.482,"Polyethylene",0.001471235
2305.482,"Sample: Shopping bag",0.03275491
2305.964,"EPDM",0.1321945
2305.964,"Polystyrene",0.03448231
2305.964,"Polyethylene",0.001478212
2305.964,"Sample: Shopping bag",0.03276571
2306.446,"EPDM",0.1321819
2306.446,"Polystyrene",0.03448484
2306.446,"Polyethylene",0.001488325
2306.446,"Sample: Shopping bag",0.0327754
2306.928,"EPDM",0.1321684
2306.928,"Polystyrene",0.03448984
2306.928,"Polyethylene",0.001500737
2306.928,"Sample: Shopping bag",0.0327828
2307.41,"EPDM",0.1321544
2307.41,"Polystyrene",0.03449737
2307.41,"Polyethylene",0.001514683
2307.41,"Sample: Shopping bag",0.03278831
2307.893,"EPDM",0.13214
2307.893,"Polystyrene",0.03450687
2307.893,"Polyethylene",0.001528484
2307.893,"Sample: Shopping bag",0.03279248
2308.375,"EPDM",0.1321265
2308.375,"Polystyrene",0.03451693
2308.375,"Polyethylene",0.001539536
2308.375,"Sample: Shopping bag",0.03279735
2308.857,"EPDM",0.132116
2308.857,"Polystyrene",0.03452754
2308.857,"Polyethylene",0.001545311
2308.857,"Sample: Shopping bag",0.03280523
2309.339,"EPDM",0.1321103
2309.339,"Polystyrene",0.03453816
2309.339,"Polyethylene",0.001544583
2309.339,"Sample: Shopping bag",0.03281809
2309.821,"EPDM",0.1321117
2309.821,"Polystyrene",0.03454925
2309.821,"Polyethylene",0.001536581
2309.821,"Sample: Shopping bag",0.03283657
2310.303,"EPDM",0.13212
2310.303,"Polystyrene",0.03456026
2310.303,"Polyethylene",0.001522068
2310.303,"Sample: Shopping bag",0.03285955
2310.785,"EPDM",0.132134
2310.785,"Polystyrene",0.03457135
2310.785,"Polyethylene",0.001503796
2310.785,"Sample: Shopping bag",0.03288484
2311.267,"EPDM",0.132151
2311.267,"Polystyrene",0.03458213
2311.267,"Polyethylene",0.00148475
2311.267,"Sample: Shopping bag",0.03290983
2311.75,"EPDM",0.1321675
2311.75,"Polystyrene",0.03459205
2311.75,"Polyethylene",0.00146792
2311.75,"Sample: Shopping bag",0.03293276
2312.232,"EPDM",0.1321805
2312.232,"Polystyrene",0.03460005
2312.232,"Polyethylene",0.001456063
2312.232,"Sample: Shopping bag",0.03295214
2312.714,"EPDM",0.1321882
2312.714,"Polystyrene",0.03460592
2312.714,"Polyethylene",0.001449951
2312.714,"Sample: Shopping bag",0.03296891
2313.196,"EPDM",0.132191
2313.196,"Polystyrene",0.03460988
2313.196,"Polyethylene",0.001449433
2313.196,"Sample: Shopping bag",0.03298433
2313.678,"EPDM",0.1321905
2313.678,"Polystyrene",0.03461265
2313.678,"Polyethylene",0.001453209
2313.678,"Sample: Shopping bag",0.033
2314.16,"EPDM",0.1321887
2314.16,"Polystyrene",0.03461534
2314.16,"Polyethylene",0.001459518
2314.16,"Sample: Shopping bag",0.03301663
2314.642,"EPDM",0.1321879
2314.642,"Polystyrene",0.03461961
2314.642,"Polyethylene",0.001467133
2314.642,"Sample: Shopping bag",0.03303412
2315.124,"EPDM",0.1321882
2315.124,"Polystyrene",0.03462667
2315.124,"Polyethylene",0.001475443
2315.124,"Sample: Shopping bag",0.03305234
2315.606,"EPDM",0.1321892
2315.606,"Polystyrene",0.03463793
2315.606,"Polyethylene",0.001484369
2315.606,"Sample: Shopping bag",0.03307025
2316.089,"EPDM",0.1321901
2316.089,"Polystyrene",0.03465388
2316.089,"Polyethylene",0.001493454
2316.089,"Sample: Shopping bag",0.03308831
2316.571,"EPDM",0.1321883
2316.571,"Polystyrene",0.03467523
2316.571,"Polyethylene",0.001502389
2316.571,"Sample: Shopping bag",0.03310734
2317.053,"EPDM",0.1321838
2317.053,"Polystyrene",0.03470168
2317.053,"Polyethylene",0.001509638
2317.053,"Sample: Shopping bag",0.03312819
2317.535,"EPDM",0.1321767
2317.535,"Polystyrene",0.03473251
2317.535,"Polyethylene",0.001513972
2317.535,"Sample: Shopping bag",0.03315119
2318.017,"EPDM",0.1321678
2318.017,"Polystyrene",0.03476636
2318.017,"Polyethylene",0.001513927
2318.017,"Sample: Shopping bag",0.03317547
2318.499,"EPDM",0.1321588
2318.499,"Polystyrene",0.03480135
2318.499,"Polyethylene",0.001509581
2318.499,"Sample: Shopping bag",0.03319912
2318.981,"EPDM",0.1321516
2318.981,"Polystyrene",0.03483516
2318.981,"Polyethylene",0.001501236
2318.981,"Sample: Shopping bag",0.03322001
2319.463,"EPDM",0.1321468
2319.463,"Polystyrene",0.03486658
2319.463,"Polyethylene",0.001490196
2319.463,"Sample: Shopping bag",0.03323581
2319.946,"EPDM",0.1321453
2319.946,"Polystyrene",0.034895
2319.946,"Polyethylene",0.001478845
2319.946,"Sample: Shopping bag",0.03324685
2320.427,"EPDM",0.1321466
2320.427,"Polystyrene",0.03492
2320.427,"Polyethylene",0.001468104
