Time,Concentration,Temperature,Pressure
15:56:39,126.7,30.7,1000.5
15:56:49,113.4,30.7,1000.6
15:56:59,101.7,30.7,1000.3
15:57:09,119.6,30.7,1000.5
15:57:19,127.1,30.7,1000.5
15:57:29,111.7,30.7,1000.5
15:57:39,112.9,30.7,1000.5
15:57:49,109.6,30.7,1000.7
15:57:59,108.9,30.7,1000.5
15:58:09,128.9,30.7,1000.5
15:58:19,125.1,30.7,1000.5
15:58:29,121.7,30.7,1000.5
15:58:39,121.2,30.7,1000.5
15:58:49,107.2,30.7,1000.6
15:58:59,110.8,30.7,1000.5
15:59:09,116.4,30.7,1000.5
15:59:19,110.4,30.7,1000.5
15:59:29,105.5,30.7,1000.5
15:59:39,96.4,30.7,1000.5
15:59:49,99.4,30.7,1000.7
15:59:59,112.8,30.7,1000.5
16:00:09,115.7,30.7,1000.6
16:00:19,114.1,30.7,1000.5
16:00:29,111.8,30.7,1000.5
16:00:39,103.2,30.7,1000.5
16:00:49,103.7,30.7,1000.6
16:00:59,115.1,30.7,1000.5
16:01:09,119.8,30.7,1000.5
16:01:19,121.5,30.7,1000.5
16:01:29,124.8,30.7,1000.6
16:01:39,109.6,30.7,1000.5
16:01:49,99.3,30.7,1000.7
16:01:59,96.4,30.7,1000.5
16:02:09,97.9,30.7,1000.6
16:02:19,106.3,30.7,1000.6
16:02:29,106.3,30.7,1000.6
16:02:39,109.4,30.7,1000.6
16:02:49,107.1,30.7,1000.7
16:02:59,109.8,30.7,1000.5
16:03:09,115.7,30.7,1000.6
16:03:19,104.5,30.7,1000.6
16:03:29,115.5,30.7,1000.6
16:03:39,128,30.7,1000.5
16:03:49,124.1,30.7,1000.7
16:03:59,110.9,30.7,1000.5
16:04:09,108.1,30.7,1000.6
16:04:19,116.4,30.7,1000.6
16:04:29,99.7,30.7,1000.7
16:04:39,85.9,30.7,1000.6
16:04:49,105.6,30.7,1000.7
16:04:59,123.9,30.7,1000.5
16:05:09,125.1,30.7,1000.6
16:05:19,115,30.7,1000.6
16:05:29,102.6,30.7,1000.6
16:05:39,110,30.7,1000.6
16:05:49,115.8,30.7,1000.7
16:05:59,104.4,30.7,1000.6
16:06:09,108.9,30.7,1000.6
16:06:19,110.6,30.7,1000.6
16:06:29,95.5,30.7,1000.6
16:06:39,105.4,30.7,1000.6
16:06:49,132.4,30.7,1000.7
16:06:59,132.8,30.7,1000.6
16:07:09,107.2,30.7,1000.6
16:07:19,112.7,30.7,1000.5
16:07:29,102.5,30.7,1000.7
16:07:39,102.8,30.7,1000.6
16:07:49,98.8,30.7,1000.7
16:07:59,86.8,30.7,1000.5
16:08:09,90.9,30.7,1000.6
16:08:19,100.2,30.7,1000.6
16:08:29,106.5,30.7,1000.6
16:08:39,115.4,30.7,1000.6
16:08:49,117.6,30.7,1000.7
16:08:59,104.1,30.7,1000.5
16:09:09,93.1,30.7,1000.6
16:09:19,81.6,30.7,1000.6
16:09:29,106.9,30.7,1000.6
16:09:39,117.2,30.7,1000.5
16:09:49,113.2,30.7,1000.6
16:09:59,120.9,30.7,1000.5
16:10:09,106.8,30.7,1000.6
16:10:19,107.6,30.7,1000.5
16:10:29,114.3,30.7,1000.6
16:10:39,114,30.7,1000.6
16:10:49,108.2,30.7,1000.7
16:10:59,86.1,30.7,1000.5
16:11:09,92.7,30.7,1000.6
16:11:19,103.1,30.7,1000.6
16:11:29,97.5,30.7,1000.7
16:11:39,107.3,30.7,1000.6
16:11:49,108.5,30.7,1000.7
16:11:59,109.4,30.7,1000.5
16:12:09,110.2,30.7,1000.6
16:12:19,102.9,30.7,1000.6
16:12:29,99.5,30.7,1000.6
16:12:39,96.1,30.7,1000.6
16:12:49,106,30.7,1000.7
16:12:59,111.9,30.8,1000.6
16:13:09,115.7,30.7,1000.6
16:13:19,118.3,30.7,1000.7
16:13:29,103.2,30.7,1000.6
16:13:39,79.4,30.7,1000.6
16:13:49,101.2,30.7,1000.7
16:13:59,114,30.7,1000.5
16:14:09,115.3,30.7,1000.7
16:14:19,126.2,30.7,1000.6
16:14:29,118.9,30.7,1000.6
16:14:39,104.3,30.7,1000.6
16:14:49,123.5,30.7,1000.7
16:14:59,145.7,30.8,1000.6
16:15:09,114.3,30.8,1000.6
16:15:19,102.4,30.7,1000.7
16:15:29,112.3,30.7,1000.7
16:15:39,111.7,30.8,1000.6
16:15:49,121.7,30.7,1000.7
16:15:59,117,30.7,1000.6
16:16:09,112.9,30.7,1000.6
16:16:19,122.4,30.8,1000.6
16:16:29,116.3,30.7,1000.7
16:16:39,109.4,30.7,1000.7
16:16:49,90.9,30.7,1000.7
16:16:59,82.9,30.8,1000.5
16:17:09,100.2,30.8,1000.6
16:17:19,106.5,30.8,1000.6
16:17:29,109.1,30.8,1000.7
16:17:39,99.1,30.8,1000.6
16:17:49,99.5,30.8,1000.9
16:17:59,122.2,30.8,1000.5
16:18:09,113.4,30.8,1000.6
16:18:19,95.2,30.8,1000.7
16:18:29,107.4,30.8,1000.6
16:18:39,119.8,30.8,1000.6
16:18:49,101.3,30.8,1000.9
16:18:59,104.8,30.8,1000.5
16:19:09,126.6,30.8,1000.7
16:19:19,128.5,30.8,1000.7
16:19:29,119.3,30.8,1000.7
16:19:39,104.1,30.8,1000.6
16:19:49,100.8,30.8,1000.7
16:19:59,110.4,30.8,1000.6
16:20:09,122.2,30.8,1000.6
16:20:19,120.2,30.8,1000.7
16:20:29,115.4,30.8,1000.7
16:20:39,133.2,30.8,1000.6
16:20:49,116.6,30.8,1000.7
16:20:59,97.1,30.8,1000.5
16:21:09,100.8,30.8,1000.6
16:21:19,103,30.8,1000.7
16:21:29,107.5,30.8,1000.7
16:21:39,104.4,30.8,1000.6
16:21:49,101.1,30.8,1000.7
16:21:59,106.6,30.8,1000.5
16:22:09,105.3,30.8,1000.6
16:22:19,112.8,30.8,1000.6
16:22:29,120,30.8,1000.6
16:22:39,113.7,30.8,1000.6
16:22:49,118.1,30.8,1000.7
16:22:59,120.6,30.8,1000.6
16:23:09,105.5,30.8,1000.7
16:23:19,102.8,30.8,1000.7
16:23:29,108.2,30.8,1000.7
16:23:39,108.6,30.8,1000.6
16:23:49,111.4,30.8,1000.7
16:23:59,107.1,30.8,1000.6
16:24:09,100,30.8,1000.7
16:24:19,111.6,30.8,1000.5
16:24:29,124.6,30.8,1000.6
16:24:39,111.5,30.8,1000.5
16:24:49,133.5,30.8,1000.6
16:24:59,135.4,30.8,1000.5
16:25:09,90.8,30.8,1000.6
16:25:19,84.2,30.8,1000.6
16:25:29,98.9,30.8,1000.6
16:25:39,109.7,30.8,1000.6
16:25:49,115.7,30.8,1000.6
16:25:59,123.9,30.8,1000.5
16:26:09,125.9,30.7,1000.5
16:26:19,115.6,30.8,1000.6
16:26:29,110.5,30.8,1000.6
16:26:39,109.6,30.8,1000.5
16:26:49,130,30.8,1000.6
16:26:59,133.7,30.8,1000.5
16:27:09,123.5,30.8,1000.5
16:27:19,122.8,30.7,1000.5
16:27:29,121.4,30.7,1000.6
16:27:39,114.9,30.8,1000.5
16:27:49,135,30.8,1000.7
16:27:59,140.9,30.7,1000.6
16:28:09,109.1,30.8,1000.5
16:28:19,102,30.8,1000.6
16:28:29,109.1,30.8,1000.6
16:28:39,110.7,30.8,1000.6
16:28:49,106.6,30.8,1000.7
16:28:59,114.9,30.8,1000.5
16:29:09,131.9,30.8,1000.6
16:29:19,125.8,30.8,1000.6
16:29:29,120.9,30.7,1000.6
16:29:39,106,30.8,1000.6
16:29:49,96.4,30.8,1000.7
16:29:59,115.6,30.8,1000.5
16:30:09,130.6,30.8,1000.6
16:30:19,124.1,30.7,1000.6
16:30:29,117.2,30.7,1000.6
16:30:39,119.6,30.7,1000.6
16:30:49,106.4,30.8,1000.6
16:30:59,103.3,30.8,1000.5
16:31:09,106.3,30.8,1000.5
16:31:19,101.8,30.8,1000.6
16:31:29,117.1,30.8,1000.7
16:31:39,122.7,30.7,1000.5
16:31:49,118.1,30.7,1000.7
16:31:59,114.3,30.8,1000.5
16:32:09,106,30.7,1000.6
16:32:19,105,30.8,1000.7
16:32:29,107.7,30.8,1000.7
16:32:39,105.5,30.8,1000.6
16:32:49,109.9,30.8,1000.7
16:32:59,105.8,30.8,1000.6
16:33:09,98.5,30.8,1000.6
16:33:19,98.1,30.8,1000.7
16:33:29,98.9,30.8,1000.7
16:33:39,104.2,30.8,1000.6
16:33:49,104.7,30.8,1000.9
16:33:59,113.2,30.8,1000.5
16:34:09,108.1,30.8,1000.7
16:34:19,99.8,30.8,1000.7
16:34:29,106.1,30.7,1000.6
16:34:39,112.1,30.7,1000.7
16:34:49,115.8,30.8,1000.7
16:34:59,103.8,30.7,1000.6
16:35:09,96.5,30.7,1000.7
16:35:19,107.5,30.7,1000.7
16:35:29,105.4,30.8,1000.7
16:35:39,108.5,30.8,1000.7
16:35:49,112,30.8,1000.9
16:35:59,108.9,30.8,1000.6
16:36:09,110.7,30.8,1000.6
16:36:19,105.6,30.8,1000.7
16:36:29,107,30.8,1000.7
16:36:39,104.5,30.8,1000.7
16:36:49,102.7,30.8,1000.9
16:36:59,112.4,30.8,1000.6
16:37:09,101.1,30.8,1000.6
16:37:19,92.2,30.8,1000.7
16:37:29,98.1,30.8,1000.7
16:37:39,104.1,30.8,1000.6
16:37:49,120.2,30.8,1000.9
16:37:59,110,30.8,1000.6
16:38:09,85.1,30.8,1000.7
16:38:19,101.7,30.8,1000.6
16:38:29,118.9,30.8,1000.7
16:38:39,118.7,30.8,1000.7
16:38:49,114.5,30.8,1000.9
16:38:59,98.8,30.8,1000.6
16:39:09,113,30.8,1000.7
16:39:19,120.8,30.8,1000.7
16:39:29,118.2,30.8,1000.7
16:39:39,110.4,30.8,1000.7
16:39:49,104.4,30.8,1000.7
16:39:59,98.5,30.8,1000.6
16:40:09,93.8,30.8,1000.7
16:40:19,94.2,30.8,1000.7
16:40:29,102.6,30.8,1000.7
16:40:39,93.6,30.8,1000.7
16:40:49,88.6,30.8,1000.9
16:40:59,109.5,30.8,1000.6
16:41:09,107.6,30.8,995.3
16:41:19,99.6,30.8,995.3
16:41:29,99.3,30.8,996.6
16:41:39,127.8,30.8,997
16:41:49,134.4,30.8,997.1
16:41:59,109.9,30.8,997.1
16:42:09,103.8,30.8,997.3
16:42:19,96.9,30.8,997.1
16:42:29,95.8,30.8,997.1
16:42:39,100.9,30.8,997.1
16:42:49,108.2,30.8,997.3
16:42:59,114.4,30.8,997.1
16:43:09,121.3,30.8,997.1
16:43:19,117.8,30.8,997.1
16:43:29,90.7,30.8,997.1
16:43:39,98.3,30.8,997.1
16:43:49,128.5,30.8,997.3
16:43:59,112.3,30.8,997.1
16:44:09,100.2,30.8,997.3
16:44:19,95.5,30.8,997.3
16:44:29,92.9,30.8,997.1
16:44:39,121.3,30.8,997.1
16:44:49,121.4,30.8,997.4
16:44:59,104.1,30.8,997.3
16:45:09,104.6,30.8,997.1
16:45:19,93.6,30.8,997.1
16:45:29,100.5,30.8,997.3
16:45:39,122.5,30.8,997.3
16:45:49,108.6,30.8,997.3
16:45:59,118,30.8,997.1
16:46:09,130.9,30.8,997.3
16:46:19,123,30.8,997.1
16:46:29,113.2,30.8,997.3
16:46:39,117.9,30.8,997.3
16:46:49,111.9,30.8,997.3
16:46:59,107.1,30.8,997.1
16:47:09,134.7,30.8,997.3
16:47:19,153.9,30.8,997.1
16:47:29,160.3,30.8,997.1
16:47:39,128.6,30.8,997.3
16:47:49,133.5,30.8,997.1
16:47:59,155.5,30.8,997.1
16:48:09,124.3,30.8,997.3
16:48:19,118.5,30.8,997.1
16:48:29,117.1,30.8,997.1
16:48:39,105.9,30.8,997.1
16:48:49,106,30.8,997.3
16:48:59,112,30.8,997.1
16:49:09,107.1,30.8,997.1
16:49:19,114.4,30.8,997.1
16:49:29,124.9,30.8,997.3
16:49:39,122.2,30.8,997.1
16:49:49,132.3,30.8,997.3
16:49:59,127.1,30.8,997.1
16:50:09,130.4,30.8,997.3
16:50:19,136,30.8,997.3
16:50:29,122.7,30.8,997.3
16:50:39,111.6,30.8,997.3
16:50:49,119.8,30.8,997.4
16:50:59,132.5,30.8,997.3
16:51:09,137.1,30.8,997.3
16:51:19,132.4,30.8,997.3
16:51:29,117.7,30.8,997.3
16:51:39,119.4,30.8,997.3
16:51:49,127,30.8,997.3
16:51:59,117.6,30.8,997.3
16:52:09,112.4,30.8,997.3
16:52:19,117,30.8,997.3
16:52:29,126.5,30.8,997.3
16:52:39,126.9,30.8,997.3
16:52:49,117.1,30.8,997.4
16:52:59,104.6,30.8,997.3
16:53:09,98.7,30.8,997.3
16:53:19,103.7,30.8,997.3
16:53:29,112,30.8,997.3
16:53:39,117.8,30.8,997.3
