,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
25745,"starting at 401
",2020-07-25T13:02:37.523,43.6352383,-79.566455,,,59.0,,
25746,"starting at 401
",2020-07-25T13:02:38.022,43.6352383,-79.566455,92.0,,,,59.0
25747,"starting at 401
",2020-07-25T13:02:38.025,43.6352383,-79.566455,,24.0,,,
25748,"starting at 401
",2020-07-25T13:02:38.274,43.6352383,-79.566455,,,,31.0,
25749,"starting at 401
",2020-07-25T13:02:38.521,43.6352383,-79.566455,,,60.0,,
25750,"starting at 401
",2020-07-25T13:02:39.021,43.6352383,-79.566455,92.0,,,,
25751,"starting at 401
",2020-07-25T13:02:39.022,43.6352383,-79.566455,,,,,59.0
25752,"starting at 401
",2020-07-25T13:02:39.025,43.6352383,-79.566455,,25.0,,,
25753,"starting at 401
",2020-07-25T13:02:39.273,43.6352383,-79.566455,,,,31.0,
25754,"starting at 401
",2020-07-25T13:02:39.522,43.6352383,-79.566455,,,59.0,,
25755,"starting at 401
",2020-07-25T13:02:40.021,43.6352383,-79.566455,92.0,,,,59.0
25756,"starting at 401
",2020-07-25T13:02:40.025,43.6352383,-79.566455,,25.0,,,
25757,"starting at 401
",2020-07-25T13:02:40.276,43.6352383,-79.566455,,,,31.0,
25758,"starting at 401
",2020-07-25T13:02:40.523,43.6352383,-79.566455,,,59.0,,
25759,"starting at 401
",2020-07-25T13:02:41.024,43.6352383,-79.566455,92.0,,,,
25760,"starting at 401
",2020-07-25T13:02:41.025,43.6352383,-79.566455,,,,,59.0
25761,"starting at 401
",2020-07-25T13:02:41.025,43.6352383,-79.566455,,25.0,,,
25762,"starting at 401
",2020-07-25T13:02:41.277,43.6352383,-79.566455,,,,31.0,
25763,"starting at 401
",2020-07-25T13:02:41.523,43.6352383,-79.566455,,,59.0,,
25764,"starting at 401
",2020-07-25T13:02:42.022,43.6352383,-79.566455,92.0,,,,59.0
25765,"starting at 401
",2020-07-25T13:02:42.025,43.6352383,-79.566455,,25.0,,,
25766,"starting at 401
",2020-07-25T13:02:42.276,43.6352383,-79.566455,,,,31.0,
25767,"starting at 401
",2020-07-25T13:02:42.522,43.6352383,-79.566455,,,59.0,,
25768,"starting at 401
",2020-07-25T13:02:43.024,43.6352383,-79.566455,92.0,,,,59.0
25769,"starting at 401
",2020-07-25T13:02:43.025,43.6352383,-79.566455,,25.0,,,
25770,"starting at 401
",2020-07-25T13:02:43.274,43.6352383,-79.566455,,,,31.0,
25771,"starting at 401
",2020-07-25T13:02:43.522,43.6352383,-79.566455,,,58.0,,
25772,"starting at 401
",2020-07-25T13:02:44.021,43.6352383,-79.566455,92.0,,,,59.0
25773,"starting at 401
",2020-07-25T13:02:44.025,43.6352383,-79.566455,,24.0,,,
25774,"starting at 401
",2020-07-25T13:02:44.274,43.6352383,-79.566455,,,,31.0,
25775,"starting at 401
",2020-07-25T13:02:45.275,43.6352383,-79.566455,92.0,,57.0,,
25776,"starting at 401
",2020-07-25T13:02:45.276,43.6352383,-79.566455,,,,,59.0
25777,"starting at 401
",2020-07-25T13:02:45.278,43.6352383,-79.566455,,24.0,,31.0,
25778,"starting at 401
",2020-07-25T13:02:45.279,43.6352383,-79.566455,,,57.0,,
25779,"starting at 401
",2020-07-25T13:02:46.024,43.6352383,-79.566455,92.0,,,,
25780,"starting at 401
",2020-07-25T13:02:46.025,43.6352383,-79.566455,,,,,59.0
25781,"starting at 401
",2020-07-25T13:02:46.026,43.6352383,-79.566455,,24.0,,,
25782,"starting at 401
",2020-07-25T13:02:46.277,43.6352383,-79.566455,,,,31.0,
25783,"starting at 401
",2020-07-25T13:02:46.521,43.6352383,-79.566455,,,56.0,,
25784,"starting at 401
",2020-07-25T13:02:47.025,43.6352383,-79.566455,92.0,,,,59.0
25785,"starting at 401
",2020-07-25T13:02:47.026,43.6352383,-79.566455,,24.0,,,
25786,"starting at 401
",2020-07-25T13:02:47.277,43.6352383,-79.566455,,,,31.0,
25787,"starting at 401
",2020-07-25T13:02:47.522,43.6352383,-79.566455,,,56.0,,
25788,"starting at 401
",2020-07-25T13:02:48.021,43.6352383,-79.566455,92.0,,,,
25789,"starting at 401
",2020-07-25T13:02:48.022,43.6352383,-79.566455,,,,,59.0
25790,"starting at 401
",2020-07-25T13:02:48.025,43.6352383,-79.566455,,25.0,,,
25791,"starting at 401
",2020-07-25T13:02:48.277,43.6352383,-79.566455,,,,31.0,
25792,"starting at 401
",2020-07-25T13:02:48.521,43.6352383,-79.566455,,,56.0,,
25793,"starting at 401
",2020-07-25T13:02:49.022,43.6352383,-79.566455,92.0,,,,
25794,"starting at 401
",2020-07-25T13:02:49.024,43.6352383,-79.566455,,,,,59.0
25795,"starting at 401
",2020-07-25T13:02:49.026,43.6352383,-79.566455,,25.0,,,
25796,"starting at 401
",2020-07-25T13:02:49.277,43.6352383,-79.566455,,,,31.0,
25797,"starting at 401
",2020-07-25T13:02:49.522,43.6352383,-79.566455,,,56.0,,
25798,"starting at 401
",2020-07-25T13:02:50.028,43.6352383,-79.566455,92.0,,,,59.0
25799,"starting at 401
",2020-07-25T13:02:50.029,43.6352383,-79.566455,,25.0,,,
25800,"starting at 401
",2020-07-25T13:02:50.275,43.6352383,-79.566455,,,,31.0,
25801,"starting at 401
",2020-07-25T13:02:50.522,43.6352383,-79.566455,,,56.0,,
25802,"starting at 401
",2020-07-25T13:02:51.021,43.6352383,-79.566455,92.0,,,,
25803,"starting at 401
",2020-07-25T13:02:51.022,43.6352383,-79.566455,,,,,59.0
25804,"starting at 401
",2020-07-25T13:02:51.025,43.6352383,-79.566455,,25.0,,,
25805,"starting at 401
",2020-07-25T13:02:51.277,43.6352383,-79.566455,,,,31.0,
25806,"starting at 401
",2020-07-25T13:02:51.521,43.6352383,-79.566455,,,55.0,,
25807,"starting at 401
",2020-07-25T13:02:52.024,43.6352383,-79.566455,92.0,,,,59.0
25808,"starting at 401
",2020-07-25T13:02:52.025,43.6352383,-79.566455,,25.0,,,
25809,"starting at 401
",2020-07-25T13:02:52.277,43.6352383,-79.566455,,,,31.0,
25810,"starting at 401
",2020-07-25T13:02:52.521,43.6352383,-79.566455,,,55.0,,
25811,"starting at 401
",2020-07-25T13:02:53.021,43.6352383,-79.566455,92.0,,,,59.0
25812,"starting at 401
",2020-07-25T13:02:53.025,43.6352383,-79.566455,,26.0,,,
25813,"starting at 401
",2020-07-25T13:02:53.274,43.6352383,-79.566455,,,,31.0,
25814,"starting at 401
",2020-07-25T13:02:53.522,43.6352383,-79.566455,,,55.0,,
25815,"starting at 401
",2020-07-25T13:02:54.021,43.6352383,-79.566455,92.0,,,,
25816,"starting at 401
",2020-07-25T13:02:54.022,43.6352383,-79.566455,,,,,59.0
25817,"starting at 401
",2020-07-25T13:02:54.025,43.6352383,-79.566455,,26.0,,,
25818,"starting at 401
",2020-07-25T13:02:54.274,43.6352383,-79.566455,,,,31.0,
25819,"starting at 401
",2020-07-25T13:02:54.520,43.6352383,-79.566455,,,55.0,,
25820,"starting at 401
",2020-07-25T13:02:55.021,43.6352383,-79.566455,92.0,,,,59.0
25821,"starting at 401
",2020-07-25T13:02:55.028,43.6352383,-79.566455,,26.0,,,
25822,"starting at 401
",2020-07-25T13:02:55.275,43.6352383,-79.566455,,,,31.0,
25823,"starting at 401
",2020-07-25T13:02:55.522,43.6352383,-79.566455,,,55.0,,
25824,"starting at 401
",2020-07-25T13:02:56.021,43.6352383,-79.566455,92.0,,,,59.0
25825,"starting at 401
",2020-07-25T13:02:56.025,43.6352383,-79.566455,,26.0,,,
25826,"starting at 401
",2020-07-25T13:02:56.274,43.6352383,-79.566455,,,,31.0,
25827,"starting at 401
",2020-07-25T13:02:56.520,43.6352383,-79.566455,,,55.0,,
25828,"starting at 401
",2020-07-25T13:02:57.021,43.6352383,-79.566455,92.0,,,,59.0
25829,"starting at 401
",2020-07-25T13:02:57.025,43.6352383,-79.566455,,26.0,,,
25830,"starting at 401
",2020-07-25T13:02:57.274,43.6352383,-79.566455,,,,31.0,
25831,"starting at 401
",2020-07-25T13:02:57.521,43.6352383,-79.566455,,,56.0,,
25832,"starting at 401
",2020-07-25T13:02:58.024,43.6352383,-79.566455,92.0,,,,
25833,"starting at 401
",2020-07-25T13:02:58.025,43.6352383,-79.566455,,,,,59.0
25834,"starting at 401
",2020-07-25T13:02:58.025,43.6352383,-79.566455,,26.0,,,
25835,"starting at 401
",2020-07-25T13:02:58.274,43.6352383,-79.566455,,,,31.0,
25836,"starting at 401
",2020-07-25T13:02:58.520,43.6352383,-79.566455,,,56.0,,
25837,"starting at 401
",2020-07-25T13:02:59.024,43.6352383,-79.566455,92.0,,,,59.0
25838,"starting at 401
",2020-07-25T13:02:59.026,43.6352383,-79.566455,,26.0,,,
25839,"starting at 401
",2020-07-25T13:02:59.275,43.6352383,-79.566455,,,,31.0,
25840,"starting at 401
",2020-07-25T13:02:59.521,43.6352383,-79.566455,,,58.0,,
25841,"starting at 401
",2020-07-25T13:03:00.021,43.6352383,-79.566455,92.0,,,,59.0
25842,"starting at 401
",2020-07-25T13:03:00.025,43.6352383,-79.566455,,26.0,,,
25843,"starting at 401
",2020-07-25T13:03:00.275,43.6352383,-79.566455,,,,31.0,
25844,"starting at 401
",2020-07-25T13:03:00.520,43.6352383,-79.566455,,,60.0,,
25845,"starting at 401
",2020-07-25T13:03:01.021,43.6352383,-79.566455,92.0,,,,59.0
25846,"starting at 401
",2020-07-25T13:03:01.025,43.6352383,-79.566455,,26.0,,,
25847,"starting at 401
",2020-07-25T13:03:01.277,43.6352383,-79.566455,,,,31.0,
25848,"starting at 401
",2020-07-25T13:03:01.520,43.6352383,-79.566455,,,60.0,,
25849,"starting at 401
",2020-07-25T13:03:02.025,43.6352383,-79.566455,92.0,,,,59.0
25850,"starting at 401
",2020-07-25T13:03:02.026,43.6352383,-79.566455,,26.0,,,
25851,"starting at 401
",2020-07-25T13:03:02.275,43.6352383,-79.566455,,,,31.0,
25852,"starting at 401
",2020-07-25T13:03:02.522,43.6352383,-79.566455,,,59.0,,
25853,"starting at 401
",2020-07-25T13:03:03.021,43.6352383,-79.566455,92.0,,,,
25854,"starting at 401
",2020-07-25T13:03:03.022,43.6352383,-79.566455,,,,,59.0
25855,"starting at 401
",2020-07-25T13:03:03.025,43.6352383,-79.566455,,25.0,,,
25856,"starting at 401
",2020-07-25T13:03:03.522,43.6352383,-79.566455,,,,31.0,
25857,"starting at 401
",2020-07-25T13:03:03.523,43.6352383,-79.566455,,,59.0,,
25858,"starting at 401
",2020-07-25T13:03:04.021,43.6352383,-79.566455,92.0,,,,
25859,"starting at 401
",2020-07-25T13:03:04.022,43.6352383,-79.566455,,,,,60.0
25860,"starting at 401
",2020-07-25T13:03:04.025,43.6352383,-79.566455,,25.0,,,
25861,"starting at 401
",2020-07-25T13:03:04.274,43.6352383,-79.566455,,,,30.0,
25862,"starting at 401
",2020-07-25T13:03:04.520,43.6352383,-79.566455,,,58.0,,
25863,"starting at 401
",2020-07-25T13:03:05.025,43.6352383,-79.566455,92.0,,,,59.0
25864,"starting at 401
",2020-07-25T13:03:05.026,43.6352383,-79.566455,,24.0,,,
25865,"starting at 401
",2020-07-25T13:03:05.276,43.6352383,-79.566455,,,,30.0,
25866,"starting at 401
",2020-07-25T13:03:05.520,43.6352383,-79.566455,,,59.0,,
25867,"starting at 401
",2020-07-25T13:03:06.021,43.6352383,-79.566455,92.0,,,,
25868,"starting at 401
",2020-07-25T13:03:06.022,43.6352383,-79.566455,,,,,59.0
25869,"starting at 401
",2020-07-25T13:03:06.025,43.6352383,-79.566455,,25.0,,,
25870,"starting at 401
",2020-07-25T13:03:06.277,43.6352383,-79.566455,,,,31.0,
25871,"starting at 401
",2020-07-25T13:03:06.520,43.6352383,-79.566455,,,60.0,,
25872,"starting at 401
",2020-07-25T13:03:07.021,43.6352383,-79.566455,92.0,,,,59.0
25873,"starting at 401
",2020-07-25T13:03:07.025,43.6352383,-79.566455,,25.0,,,
25874,"starting at 401
",2020-07-25T13:03:07.275,43.6352383,-79.566455,,,,32.0,
25875,"starting at 401
",2020-07-25T13:03:07.520,43.6352383,-79.566455,,,63.0,,
25876,"starting at 401
",2020-07-25T13:03:08.021,43.6352383,-79.566455,92.0,,,,59.0
25877,"starting at 401
",2020-07-25T13:03:08.025,43.6352383,-79.566455,,25.0,,,
25878,"starting at 401
",2020-07-25T13:03:08.520,43.6352383,-79.566455,,,,31.0,
25879,"starting at 401
",2020-07-25T13:03:08.521,43.6352383,-79.566455,,,61.0,,
25880,"starting at 401
",2020-07-25T13:03:09.022,43.6352383,-79.566455,92.0,,,,59.0
25881,"starting at 401
",2020-07-25T13:03:09.025,43.6352383,-79.566455,,25.0,,,
25882,"starting at 401
",2020-07-25T13:03:09.274,43.6352383,-79.566455,,,,31.0,
25883,"starting at 401
",2020-07-25T13:03:09.521,43.6352383,-79.566455,,,59.0,,
25884,"starting at 401
",2020-07-25T13:03:10.021,43.6352383,-79.566455,92.0,,,,
25885,"starting at 401
",2020-07-25T13:03:10.022,43.6352383,-79.566455,,,,,59.0
25886,"starting at 401
",2020-07-25T13:03:10.025,43.6352383,-79.566455,,25.0,,,
25887,"starting at 401
",2020-07-25T13:03:10.275,43.6352383,-79.566455,,,,31.0,
25888,"starting at 401
",2020-07-25T13:03:10.520,43.6352383,-79.566455,,,57.0,,
25889,"starting at 401
",2020-07-25T13:03:11.024,43.6352383,-79.566455,92.0,,,,59.0
25890,"starting at 401
",2020-07-25T13:03:11.025,43.6352383,-79.566455,,25.0,,,
25891,"starting at 401
",2020-07-25T13:03:11.277,43.6352383,-79.566455,,,,31.0,
25892,"starting at 401
",2020-07-25T13:03:11.522,43.6352383,-79.566455,,,56.0,,
25893,"starting at 401
",2020-07-25T13:03:12.021,43.6352383,-79.566455,92.0,,,,
25894,"starting at 401
",2020-07-25T13:03:12.022,43.6352383,-79.566455,,,,,59.0
25895,"starting at 401
",2020-07-25T13:03:12.025,43.6352383,-79.566455,,24.0,,,
25896,"starting at 401
",2020-07-25T13:03:12.276,43.6352383,-79.566455,,,,31.0,
25897,"starting at 401
",2020-07-25T13:03:12.522,43.6352383,-79.566455,,,57.0,,
25898,"starting at 401
",2020-07-25T13:03:13.022,43.6352383,-79.566455,92.0,,,,
25899,"starting at 401
",2020-07-25T13:03:13.024,43.6352383,-79.566455,,,,,60.0
25900,"starting at 401
",2020-07-25T13:03:13.025,43.6352383,-79.566455,,24.0,,,
25901,"starting at 401
",2020-07-25T13:03:13.277,43.6352383,-79.566455,,,,31.0,
25902,"starting at 401
",2020-07-25T13:03:13.521,43.6352383,-79.566455,,,59.0,,
25903,"starting at 401
",2020-07-25T13:03:14.024,43.6352383,-79.566455,92.0,,,,
25904,"starting at 401
",2020-07-25T13:03:14.025,43.6352383,-79.566455,,,,,59.0
25905,"starting at 401
",2020-07-25T13:03:14.026,43.6352383,-79.566455,,24.0,,,
25906,"starting at 401
",2020-07-25T13:03:14.274,43.6352383,-79.566455,,,,31.0,
25907,"starting at 401
",2020-07-25T13:03:14.522,43.6352383,-79.566455,,,59.0,,
25908,"starting at 401
",2020-07-25T13:03:15.025,43.6352383,-79.566455,92.0,,,,59.0
25909,"starting at 401
",2020-07-25T13:03:15.026,43.6352383,-79.566455,,26.0,,,
25910,"starting at 401
",2020-07-25T13:03:15.274,43.6352383,-79.566455,,,,33.0,
25911,"starting at 401
",2020-07-25T13:03:15.521,43.6352383,-79.566455,,,59.0,,
25912,"starting at 401
",2020-07-25T13:03:16.021,43.6352383,-79.566455,92.0,,,,59.0
25913,"starting at 401
",2020-07-25T13:03:16.025,43.6352383,-79.566455,,25.0,,,
25914,"starting at 401
",2020-07-25T13:03:16.275,43.6352383,-79.566455,,,,32.0,
25915,"starting at 401
",2020-07-25T13:03:16.521,43.6352383,-79.566455,,,58.0,,
25916,"starting at 401
",2020-07-25T13:03:17.021,43.6352383,-79.566455,92.0,,,,
25917,"starting at 401
",2020-07-25T13:03:17.022,43.6352383,-79.566455,,,,,60.0
25918,"starting at 401
",2020-07-25T13:03:17.025,43.6352383,-79.566455,,25.0,,,
25919,"starting at 401
",2020-07-25T13:03:17.274,43.6352383,-79.566455,,,,32.0,
25920,"starting at 401
",2020-07-25T13:03:18.273,43.6352383,-79.566455,,,58.0,,
25921,"starting at 401
",2020-07-25T13:03:18.274,43.6352383,-79.566455,92.0,,,,
25922,"starting at 401
",2020-07-25T13:03:18.275,43.6352383,-79.566455,,,,,60.0
25923,"starting at 401
",2020-07-25T13:03:18.276,43.6352383,-79.566455,,24.0,,,
25924,"starting at 401
",2020-07-25T13:03:18.277,43.6352383,-79.566455,,,56.0,31.0,
25925,"starting at 401
",2020-07-25T13:03:19.021,43.6352383,-79.566455,92.0,,,,59.0
25926,"starting at 401
",2020-07-25T13:03:19.025,43.6352383,-79.566455,,24.0,,,
25927,"starting at 401
",2020-07-25T13:03:19.277,43.6352383,-79.566455,,,,31.0,
25928,"starting at 401
",2020-07-25T13:03:19.522,43.6352383,-79.566455,,,56.0,,
25929,"starting at 401
",2020-07-25T13:03:20.024,43.6352383,-79.566455,92.0,,,,
25930,"starting at 401
",2020-07-25T13:03:20.025,43.6352383,-79.566455,,,,,60.0
25931,"starting at 401
",2020-07-25T13:03:20.026,43.6352383,-79.566455,,24.0,,,
25932,"starting at 401
",2020-07-25T13:03:20.277,43.6352383,-79.566455,,,,29.0,
25933,"starting at 401
",2020-07-25T13:03:20.522,43.6352383,-79.566455,,,54.0,,
25934,"starting at 401
",2020-07-25T13:03:21.021,43.6352383,-79.566455,92.0,,,,60.0
25935,"starting at 401
",2020-07-25T13:03:21.024,43.6352383,-79.566455,,25.0,,,
25936,"starting at 401
",2020-07-25T13:03:21.277,43.6352383,-79.566455,,,,30.0,
25937,"starting at 401
",2020-07-25T13:03:21.522,43.6352383,-79.566455,,,55.0,,
25938,"starting at 401
",2020-07-25T13:03:22.021,43.6352383,-79.566455,92.0,,,,
25939,"starting at 401
",2020-07-25T13:03:22.022,43.6352383,-79.566455,,,,,59.0
25940,"starting at 401
",2020-07-25T13:03:22.025,43.6352383,-79.566455,,25.0,,,
25941,"starting at 401
",2020-07-25T13:03:22.275,43.6352383,-79.566455,,,,31.0,
25942,"starting at 401
",2020-07-25T13:03:22.522,43.6352383,-79.566455,,,56.0,,
25943,"starting at 401
",2020-07-25T13:03:23.021,43.6352383,-79.566455,92.0,,,,60.0
25944,"starting at 401
",2020-07-25T13:03:23.025,43.6352383,-79.566455,,25.0,,,
25945,"starting at 401
",2020-07-25T13:03:23.271,43.6352383,-79.566455,,,,31.0,
25946,"starting at 401
",2020-07-25T13:03:23.521,43.6352383,-79.566455,,,56.0,,
25947,"starting at 401
",2020-07-25T13:03:24.021,43.6352383,-79.566455,92.0,,,,
25948,"starting at 401
",2020-07-25T13:03:24.022,43.6352383,-79.566455,,,,,60.0
25949,"starting at 401
",2020-07-25T13:03:24.025,43.6352383,-79.566455,,26.0,,,
25950,"starting at 401
",2020-07-25T13:03:24.274,43.6352383,-79.566455,,,,32.0,
25951,"starting at 401
",2020-07-25T13:03:24.522,43.6352383,-79.566455,,,58.0,,
25952,"starting at 401
",2020-07-25T13:03:25.024,43.6352383,-79.566455,92.0,,,,
25953,"starting at 401
",2020-07-25T13:03:25.025,43.6352383,-79.566455,,,,,60.0
25954,"starting at 401
",2020-07-25T13:03:25.025,43.6352383,-79.566455,,26.0,,,
25955,"starting at 401
",2020-07-25T13:03:25.272,43.6352383,-79.566455,,,,33.0,
25956,"starting at 401
",2020-07-25T13:03:26.272,43.6352383,-79.566455,,,59.0,,
25957,"starting at 401
",2020-07-25T13:03:26.273,43.6352383,-79.566455,92.0,,,,60.0
25958,"starting at 401
",2020-07-25T13:03:26.276,43.6352383,-79.566455,,26.0,,33.0,
25959,"starting at 401
",2020-07-25T13:03:26.277,43.6352383,-79.566455,,,59.0,,
25960,"starting at 401
",2020-07-25T13:03:27.021,43.6352383,-79.566455,92.0,,,,
25961,"starting at 401
",2020-07-25T13:03:27.022,43.6352383,-79.566455,,,,,60.0
25962,"starting at 401
",2020-07-25T13:03:27.025,43.6352383,-79.566455,,26.0,,,
25963,"starting at 401
",2020-07-25T13:03:27.276,43.6352383,-79.566455,,,,33.0,
25964,"starting at 401
",2020-07-25T13:03:27.520,43.6352383,-79.566455,,,59.0,,
25965,"starting at 401
",2020-07-25T13:03:28.021,43.6352383,-79.566455,92.0,,,,
25966,"starting at 401
",2020-07-25T13:03:28.022,43.6352383,-79.566455,,,,,59.0
25967,"starting at 401
",2020-07-25T13:03:28.025,43.6352383,-79.566455,,26.0,,,
25968,"starting at 401
",2020-07-25T13:03:28.274,43.6352383,-79.566455,,,,33.0,
25969,"starting at 401
",2020-07-25T13:03:28.522,43.6352383,-79.566455,,,59.0,,
25970,"starting at 401
",2020-07-25T13:03:29.021,43.6352383,-79.566455,92.0,,,,59.0
25971,"starting at 401
",2020-07-25T13:03:29.025,43.6352383,-79.566455,,26.0,,,
25972,"starting at 401
",2020-07-25T13:03:29.277,43.6352383,-79.566455,,,,33.0,
25973,"starting at 401
",2020-07-25T13:03:29.521,43.6352383,-79.566455,,,58.0,,
25974,"starting at 401
",2020-07-25T13:03:30.021,43.6352383,-79.566455,92.0,,,,60.0
25975,"starting at 401
",2020-07-25T13:03:30.025,43.6352383,-79.566455,,26.0,,,
25976,"starting at 401
",2020-07-25T13:03:30.275,43.6352383,-79.566455,,,,33.0,
25977,"starting at 401
",2020-07-25T13:03:30.522,43.6352383,-79.566455,,,58.0,,
25978,"starting at 401
",2020-07-25T13:03:31.021,43.6352383,-79.566455,92.0,,,,60.0
25979,"starting at 401
",2020-07-25T13:03:31.025,43.6352383,-79.566455,,26.0,,,
25980,"starting at 401
",2020-07-25T13:03:31.277,43.6352383,-79.566455,,,,31.0,
25981,"starting at 401
",2020-07-25T13:03:31.522,43.6352383,-79.566455,,,56.0,,
25982,"starting at 401
",2020-07-25T13:03:32.021,43.6352383,-79.566455,92.0,,,,60.0
25983,"starting at 401
",2020-07-25T13:03:32.025,43.6352383,-79.566455,,26.0,,,
25984,"starting at 401
",2020-07-25T13:03:32.276,43.6352383,-79.566455,,,,32.0,
25985,"starting at 401
",2020-07-25T13:03:32.522,43.6352383,-79.566455,,,58.0,,
25986,"starting at 401
",2020-07-25T13:03:33.025,43.6352383,-79.566455,92.0,,,,60.0
25987,"starting at 401
",2020-07-25T13:03:33.026,43.6352383,-79.566455,,25.0,,,
25988,"starting at 401
",2020-07-25T13:03:33.275,43.6352383,-79.566455,,,,32.0,
25989,"starting at 401
",2020-07-25T13:03:33.521,43.6352383,-79.566455,,,58.0,,
25990,"starting at 401
",2020-07-25T13:03:34.025,43.6352383,-79.566455,92.0,,,,
25991,"starting at 401
",2020-07-25T13:03:34.026,43.6352383,-79.566455,,,,,59.0
25992,"starting at 401
",2020-07-25T13:03:34.028,43.6352383,-79.566455,,25.0,,,
25993,"starting at 401
",2020-07-25T13:03:34.276,43.6352383,-79.566455,,,,32.0,
25994,"starting at 401
",2020-07-25T13:03:34.522,43.6352383,-79.566455,,,61.0,,
25995,"starting at 401
",2020-07-25T13:03:35.021,43.6352383,-79.566455,92.0,,,,59.0
25996,"starting at 401
",2020-07-25T13:03:35.025,43.6352383,-79.566455,,25.0,,,
25997,"starting at 401
",2020-07-25T13:03:35.522,43.6352383,-79.566455,,,,32.0,
25998,"starting at 401
",2020-07-25T13:03:35.523,43.6352383,-79.566455,,,61.0,,
25999,"starting at 401
",2020-07-25T13:03:36.021,43.6352383,-79.566455,92.0,,,,
26000,"starting at 401
",2020-07-25T13:03:36.022,43.6352383,-79.566455,,,,,60.0
26001,"starting at 401
",2020-07-25T13:03:36.025,43.6352383,-79.566455,,26.0,,,
26002,"starting at 401
",2020-07-25T13:03:36.522,43.6352383,-79.566455,,,,33.0,
26003,"starting at 401
",2020-07-25T13:03:36.523,43.6352383,-79.566455,,,61.0,,
26004,"starting at 401
",2020-07-25T13:03:37.021,43.6352383,-79.566455,92.0,,,,60.0
26005,"starting at 401
",2020-07-25T13:03:37.025,43.6352383,-79.566455,,26.0,,,
26006,"starting at 401
",2020-07-25T13:03:37.278,43.6352383,-79.566455,,,,33.0,
26007,"starting at 401
",2020-07-25T13:03:37.521,43.6352383,-79.566455,,,62.0,,
26008,"starting at 401
",2020-07-25T13:03:38.021,43.6352383,-79.566455,92.0,,,,
26009,"starting at 401
",2020-07-25T13:03:38.022,43.6352383,-79.566455,,,,,60.0
26010,"starting at 401
",2020-07-25T13:03:38.025,43.6352383,-79.566455,,25.0,,,
26011,"starting at 401
",2020-07-25T13:03:38.277,43.6352383,-79.566455,,,,33.0,
26012,"starting at 401
",2020-07-25T13:03:38.523,43.6352383,-79.566455,,,63.0,,
26013,"starting at 401
",2020-07-25T13:03:39.025,43.6352383,-79.566455,92.0,,,,60.0
26014,"starting at 401
",2020-07-25T13:03:39.028,43.6352383,-79.566455,,25.0,,,
