wavenumber,EPDM,Polystyrene,Polyethylene,Sample: Shopping bag
3333.837,0.1273067,0.0594069,0.004456871,0.05257552
3334.319,0.1272725,0.05941226,0.004457317,0.05257407
3334.801,0.1272322,0.05941705,0.004457987,0.05256701
3335.283,0.1271885,0.05941862,0.004456338,0.05255868
3335.765,0.1271445,0.05941615,0.004449943,0.05255195
3336.248,0.1271048,0.05940816,0.004436924,0.05254923
3336.729,0.1270738,0.05939428,0.004416724,0.05255235
3337.212,0.1270548,0.05937856,0.004391219,0.05256373
3337.694,0.1270485,0.05936502,0.004363942,0.05258394
3338.176,0.1270517,0.05935988,0.004339748,0.05261356
3338.658,0.1270594,0.05936765,0.004326815,0.05265281
3339.14,0.1270642,0.05938901,0.004329563,0.05269908
3339.622,0.1270608,0.05942018,0.004350765,0.0527503
3340.104,0.1270467,0.05945424,0.004388325,0.05280474
3340.586,0.127024,0.05948265,0.004438278,0.05286195
3341.069,0.126997,0.05949724,0.004492778,0.05292286
3341.551,0.1269713,0.05949371,0.004544642,0.05298894
3342.033,0.1269529,0.05947415,0.004588008,0.05306286
3342.515,0.1269433,0.05944326,0.004617782,0.053143
3342.997,0.1269423,0.0594088,0.004631417,0.05322708
3343.479,0.126946,0.05937801,0.004627134,0.05330991
3343.961,0.1269499,0.05935437,0.004604479,0.05338404
3344.443,0.1269503,0.0593388,0.004564668,0.05344439
3344.926,0.1269449,0.05932739,0.004510126,0.05348819
3345.408,0.1269321,0.05931619,0.004446385,0.05351683
3345.89,0.1269118,0.05930003,0.004381854,0.05353364
3346.372,0.1268849,0.05927704,0.00432572,0.05354457
3346.854,0.1268526,0.05924631,0.004286402,0.0535539
3347.336,0.1268155,0.05920863,0.004268,0.05356207
3347.818,0.1267771,0.05916586,0.004270083,0.05357014
3348.3,0.126741,0.0591203,0.004287452,0.05357623
3348.782,0.126712,0.05907393,0.00431136,0.05358038
3349.265,0.1266946,0.05902764,0.004334169,0.05358383
3349.747,0.1266892,0.05898482,0.004349669,0.05359085
3350.229,0.126694,0.05894731,0.00435642,0.05360629
3350.711,0.1267024,0.05891903,0.004356411,0.05363393
3351.193,0.126705,0.05890056,0.004353961,0.05367344
3351.675,0.1266934,0.05889192,0.004352731,0.05372161
3352.157,0.1266599,0.05889056,0.00435405,0.05377129
3352.639,0.1266051,0.05889417,0.004357147,0.05381809
3353.122,0.1265335,0.0588979,0.004358912,0.05385638
3353.604,0.1264552,0.05890012,0.00435524,0.05388777
3354.086,0.126382,0.05889979,0.004345133,0.05391696
3354.568,0.126325,0.05889808,0.004327587,0.05394894
3355.05,0.1262891,0.05889577,0.004305376,0.05398807
3355.532,0.1262735,0.05889347,0.004281605,0.05403252
3356.014,0.1262709,0.05888931,0.004259935,0.0540764
3356.496,0.1262711,0.05887878,0.004241592,0.05410968
3356.979,0.1262639,0.05885875,0.004227573,0.05412196
3357.461,0.1262443,0.05882678,0.004217549,0.05410745
3357.943,0.1262113,0.05878332,0.004210744,0.05406521
3358.425,0.1261705,0.05873326,0.00420638,0.05400381
3358.907,0.1261333,0.0586848,0.004204793,0.05393719
3359.389,0.1261085,0.05864583,0.004206537,0.05387932
3359.871,0.1261032,0.0586211,0.004213174,0.05384234
3360.353,0.1261184,0.05861237,0.004225369,0.05383229
3360.835,0.1261479,0.05861625,0.004246127,0.0538474
3361.318,0.1261802,0.05862397,0.004276789,0.05388032
3361.8,0.1262036,0.05862726,0.0043178,0.05392063
3362.282,0.1262069,0.05862049,0.004366945,0.05395762
3362.764,0.1261859,0.05860233,0.004419442,0.05398478
3363.246,0.1261402,0.05857593,0.004467727,0.05399923
3363.728,0.1260764,0.05854882,0.004504566,0.05400211
3364.21,0.1260019,0.05853018,0.004520379,0.05399851
3364.692,0.1259242,0.05852593,0.004511708,0.05399041
3365.175,0.1258486,0.05853907,0.004475536,0.05398136
3365.656,0.1257767,0.05856718,0.004417421,0.05397035
3366.139,0.1257104,0.05860414,0.004344482,0.05395517
3366.621,0.1256505,0.05864284,0.004265624,0.05393303
3367.103,0.1255999,0.05867562,0.004190424,0.05390198
3367.585,0.1255617,0.05869807,0.004126677,0.05386176
3368.067,0.1255399,0.05870985,0.004077397,0.05381564
3368.549,0.1255333,0.05871128,0.004045484,0.05376637
3369.031,0.1255394,0.05870528,0.004031611,0.05371779
3369.513,0.1255484,0.0586938,0.004034674,0.05367336
3369.996,0.1255516,0.05867965,0.004053228,0.05363412
3370.478,0.12554,0.05866585,0.00408405,0.05360264
3370.96,0.1255114,0.05865389,0.004121348,0.05357949
3371.442,0.1254672,0.05864716,0.004157764,0.05356618
3371.924,0.1254167,0.05864857,0.004184379,0.05356387
3372.406,0.1253695,0.05865999,0.004195496,0.05357269
3372.888,0.1253328,0.0586821,0.004188656,0.05359102
3373.37,0.1253097,0.05871281,0.004166306,0.05361548
3373.853,0.125296,0.05874693,0.004134463,0.05363915
3374.335,0.1252851,0.05877988,0.004101945,0.05365633
3374.817,0.125269,0.05880621,0.00407734,0.05366167
3375.299,0.1252434,0.05882182,0.004063781,0.05365414
3375.781,0.1252082,0.05882603,0.004060267,0.05363547
3376.263,0.1251684,0.05881965,0.004061552,0.05361087
3376.745,0.1251316,0.05880557,0.004061051,0.05358719
3377.227,0.1251033,0.05878694,0.00405273,0.05356942
3377.709,0.1250857,0.0587662,0.004035026,0.05355711
3378.192,0.1250758,0.0587443,0.00401173,0.05354722
3378.674,0.1250682,0.0587217,0.003990662,0.05353222
3379.156,0.1250547,0.05869907,0.003981211,0.05350513
3379.638,0.1250288,0.05867668,0.003990532,0.05346028
3380.12,0.1249892,0.05865556,0.004022101,0.05339799
3380.602,0.1249368,0.05863724,0.004073021,0.05332336
3381.084,0.1248759,0.05862122,0.004136368,0.05324476
3381.566,0.1248122,0.05860661,0.004201526,0.05317266
3382.049,0.1247505,0.05859048,0.004255854,0.05311506
3382.531,0.1246953,0.05857095,0.004289725,0.05307627
3383.013,0.1246474,0.05854698,0.004297535,0.05305757
3383.495,0.1246089,0.05852067,0.004277368,0.05305768
3383.977,0.124579,0.05849671,0.004231678,0.05307188
3384.459,0.124558,0.05848228,0.004167395,0.05309676
3384.941,0.1245445,0.05848395,0.004094814,0.05312886
3385.423,0.1245383,0.05850606,0.004021656,0.05316515
3385.906,0.1245396,0.0585486,0.003957549,0.05320308
3386.388,0.1245484,0.05860587,0.003908433,0.05323893
3386.87,0.124564,0.05866909,0.003876326,0.05327013
3387.352,0.1245862,0.05872837,0.003860452,0.05329343
3387.834,0.124613,0.05877294,0.003857905,0.05330764
3388.316,0.1246404,0.05879708,0.003863645,0.05331244
3388.798,0.1246632,0.0587975,0.00387331,0.05330989
3389.28,0.1246742,0.05877641,0.003882865,0.05330269
3389.762,0.1246701,0.05873954,0.003889622,0.05329373
3390.245,0.1246493,0.05869377,0.003891109,0.05328698
3390.727,0.1246133,0.05864623,0.003886994,0.05328326
3391.209,0.1245694,0.05860335,0.003875813,0.05328397
3391.691,0.1245252,0.05857017,0.003859245,0.05328688
3392.173,0.1244867,0.05854903,0.003838523,0.05329085
3392.655,0.1244584,0.05853945,0.003817907,0.05329305
3393.137,0.1244409,0.05854005,0.003801101,0.05329154
3393.619,0.1244301,0.05854708,0.003793266,0.05328593
3394.102,0.1244223,0.05855832,0.003796201,0.05327893
3394.583,0.1244142,0.05857073,0.003811148,0.05327355
3395.066,0.1244056,0.05858538,0.00383474,0.05327564
3395.548,0.1243983,0.05860388,0.003863169,0.0532902
3396.03,0.1243975,0.05862883,0.003891718,0.05332075
3396.512,0.1244048,0.05866256,0.003916568,0.05336589
3396.994,0.1244211,0.05870602,0.003936261,0.05342097
3397.476,0.1244432,0.05875688,0.003951463,0.05347688
3397.958,0.1244631,0.05880893,0.003963414,0.05352335
3398.44,0.1244734,0.05885535,0.003973908,0.0535516
3398.923,0.1244671,0.05888866,0.003980692,0.0535578
3399.405,0.1244422,0.05890558,0.003980288,0.05354391
3399.887,0.1243998,0.05890514,0.003968863,0.05351704
3400.369,0.1243452,0.05889261,0.003942484,0.05348793
3400.851,0.1242848,0.05887575,0.003898781,0.05346421
3401.333,0.1242244,0.05886253,0.003840782,0.0534517
3401.815,0.1241675,0.05885984,0.0037731,0.05344852
3402.297,0.1241147,0.05887111,0.003702588,0.05345048
3402.78,0.1240659,0.05889576,0.003636674,0.05344952
3403.262,0.1240196,0.05892922,0.003579631,0.05343933
3403.744,0.1239771,0.05896738,0.003533261,0.05341813
3404.226,0.1239398,0.0590059,0.003497235,0.05338781
3404.708,0.1239104,0.05904244,0.003469524,0.05335432
3405.19,0.1238936,0.05907875,0.003448562,0.05332585
3405.672,0.1238909,0.05911753,0.003433335,0.05330883
3406.154,0.1239024,0.05916254,0.003424633,0.05330537
3406.636,0.123925,0.05921603,0.003423135,0.05331596
3407.119,0.1239521,0.05927953,0.003430532,0.05333603
3407.601,0.1239767,0.05935008,0.003446381,0.05336126
3408.083,0.1239914,0.0594243,0.003469105,0.05338578
3408.565,0.1239903,0.05949796,0.003496904,0.05340632
3409.047,0.1239726,0.05956799,0.003526516,0.05342055
3409.529,0.12394,0.05963241,0.003554559,0.05342846
3410.011,0.1238972,0.05969083,0.003579455,0.05343074
3410.493,0.1238533,0.05974868,0.003598833,0.05343092
3410.976,0.123813,0.05980431,0.00361021,0.05342793
3411.458,0.1237816,0.05985938,0.003612007,0.05342247
3411.94,0.1237612,0.05991304,0.003602861,0.05341572
3412.422,0.123753,0.05996519,0.00358345,0.05340862
3412.904,0.1237545,0.06001498,0.003555799,0.05340268
3413.386,0.1237648,0.06006515,0.003524868,0.05339956
3413.868,0.1237808,0.06011558,0.003496863,0.05340042
3414.35,0.1238019,0.06017096,0.003477088,0.05340619
3414.833,0.1238255,0.06023342,0.003470965,0.05341515
3415.315,0.12385,0.06030533,0.003480873,0.05342632
3415.797,0.1238711,0.06038598,0.003505119,0.05343809
3416.279,0.1238851,0.06047715,0.003540215,0.05344915
3416.761,0.1238841,0.06057496,0.003580514,0.05345822
3417.243,0.1238652,0.06067787,0.003620262,0.05346611
3417.725,0.1238246,0.06078293,0.003654825,0.05347307
3418.207,0.1237642,0.06088838,0.003679456,0.05348074
3418.689,0.1236897,0.06099492,0.003692566,0.05349062
3419.172,0.1236126,0.06110575,0.003692568,0.05350686
3419.654,0.1235437,0.06122287,0.003678893,0.05353108
3420.136,0.1234957,0.06135397,0.003650514,0.05356753
3420.618,0.1234767,0.06150166,0.003609015,0.05361762
3421.1,0.1234898,0.06166924,0.003556424,0.05368029
3421.582,0.1235295,0.06185378,0.003496579,0.0537511
3422.064,0.1235862,0.06205105,0.003432538,0.05382309
3422.546,0.1236455,0.06225301,0.003368479,0.05388701
3423.029,0.1236942,0.06245078,0.003306105,0.05393529
3423.51,0.1237219,0.06263869,0.003246657,0.05396182
3423.993,0.1237255,0.06281414,0.003188437,0.0539653
3424.475,0.123707,0.06297816,0.003130093,0.05394843
3424.957,0.1236747,0.06313622,0.003071393,0.05391778
3425.439,0.1236374,0.06329277,0.003015171,0.05387888
3425.921,0.1236038,0.06345224,0.002964822,0.05383986
3426.403,0.1235782,0.06361414,0.002926911,0.05380271
3426.885,0.1235595,0.06377359,0.002907107,0.05376825
3427.367,0.123543,0.06392363,0.002910396,0.05373625
3427.85,0.1235225,0.06405522,0.002935658,0.05370566
3428.332,0.1234925,0.06416017,0.002981544,0.05367659
3428.814,0.1234507,0.06423431,0.00303911,0.05365139
3429.296,0.1233987,0.06427573,0.003101004,0.05363314
3429.778,0.1233407,0.06428738,0.003156907,0.05362478
3430.26,0.1232809,0.06427196,0.003199795,0.05362512
3430.742,0.1232251,0.06423614,0.00322433,0.05363255
3431.224,0.1231764,0.06418415,0.003227894,0.05364161
3431.707,0.1231361,0.06411994,0.003211388,0.05364573
3432.189,0.1231061,0.0640462,0.00317934,0.05364089
3432.671,0.1230894,0.06396531,0.003138551,0.05362661
3433.153,0.1230857,0.06387646,0.003098433,0.05360408
3433.635,0.1230976,0.06377987,0.003069194,0.05358165
3434.117,0.1231229,0.0636747,0.003059691,0.05356511
3434.599,0.1231576,0.06356107,0.003076513,0.05356119
3435.081,0.123195,0.06343923,0.003121604,0.05357366
3435.563,0.1232271,0.06331095,0.003190547,0.053601
3436.046,0.1232483,0.06318004,0.003275976,0.05364086
3436.528,0.1232549,0.06304766,0.003365409,0.05368521
3437.01,0.1232469,0.06291728,0.003448851,0.05372851
3437.492,0.1232297,0.06279045,0.003516188,0.05376605
3437.974,0.1232081,0.06266797,0.003563094,0.05379472
3438.456,0.1231858,0.06254893,0.003587056,0.05381301
3438.938,0.123164,0.06243449,0.003589544,0.05382269
3439.42,0.1231413,0.06232596,0.003571682,0.05382575
3439.903,0.1231147,0.06222657,0.003534263,0.05382585
3440.385,0.1230829,0.06214068,0.003478301,0.05382772
3440.867,0.1230456,0.06207131,0.00340481,0.0538349
3441.349,0.1230063,0.06202034,0.003316636,0.05385178
3441.831,0.1229689,0.0619866,0.003219569,0.05388061
3442.313,0.1229354,0.06196507,0.003121802,0.05392091
3442.795,0.1229052,0.06194866,0.003031746,0.05396973
3443.277,0.1228744,0.06192857,0.00295612,0.05402082
3443.76,0.1228356,0.06189621,0.002898111,0.0540666
3444.242,0.1227839,0.06184731,0.002856471,0.05410009
3444.724,0.1227167,0.06177828,0.002828249,0.05411547
3445.206,0.1226383,0.06169141,0.002807075,0.05411274
3445.688,0.1225576,0.06159024,0.002789767,0.05409333
3446.17,0.1224868,0.0614801,0.002776893,0.05406313
3446.652,0.1224364,0.06136698,0.002772328,0.05402795
3447.134,0.1224141,0.06125705,0.002782223,0.05399513
3447.616,0.1224203,0.06115353,0.002812276,0.05396869
3448.099,0.1224487,0.06105984,0.002864894,0.05395101
3448.581,0.1224888,0.06097685,0.002936326,0.05394375
3449.063,0.1225285,0.06090432,0.003017808,0.05394465
3449.545,0.1225556,0.06084047,0.003098064,0.05395255
3450.027,0.1225628,0.06078266,0.003165008,0.05396471
3450.509,0.1225457,0.06072852,0.003208603,0.05397817
3450.991,0.1225039,0.06067581,0.003224842,0.05398916
3451.473,0.1224402,0.06062308,0.003214285,0.05399516
3451.956,0.1223599,0.06057045,0.003180231,0.05399499
3452.438,0.1222699,0.06051756,0.003131566,0.05398926
3452.92,0.122178,0.06046741,0.003074563,0.05398197
3453.402,0.1220908,0.06042106,0.003017659,0.05397789
3453.884,0.1220142,0.060381,0.002968045,0.05398316
3454.366,0.1219499,0.06034784,0.002932113,0.05400114
3454.848,0.1218973,0.06032397,0.002912948,0.05403075
3455.33,0.1218522,0.06030831,0.002914668,0.05406582
3455.813,0.1218092,0.06030099,0.002936823,0.05409806
3456.294,0.1217615,0.06029748,0.002977367,0.05411594
3456.777,0.1217056,0.06029468,0.003028202,0.05411291
3457.259,0.1216402,0.06028687,0.003080423,0.05408591
3457.741,0.1215665,0.06026917,0.00312455,0.05403775
3458.223,0.1214891,0.06023821,0.003150065,0.05397793
3458.705,0.121414,0.06019459,0.003149647,0.05391775
3459.187,0.1213473,0.06014298,0.003122258,0.053868
3459.669,0.1212931,0.06009087,0.003070058,0.05383618
3460.151,0.1212541,0.06004638,0.003000014,0.05382431
3460.634,0.1212302,0.06001751,0.002921608,0.05383252
3461.116,0.121219,0.06000726,0.002844326,0.05385583
3461.598,0.1212166,0.060013,0.002775148,0.05388996
3462.08,0.1212192,0.06002827,0.002719446,0.05393111
3462.562,0.1212223,0.06004523,0.002678369,0.05397728
3463.044,0.1212205,0.06005311,0.002649636,0.05402559
3463.526,0.1212113,0.0600481,0.002629015,0.05407475
3464.008,0.1211898,0.06002755,0.002612395,0.05412082
3464.49,0.1211552,0.05999768,0.002594967,0.05416251
3464.973,0.1211058,0.05996386,0.002575592,0.05419671
3465.455,0.1210437,0.05993395,0.002553808,0.05422389
3465.937,0.1209734,0.05991325,0.002532818,0.05424572
3466.419,0.1209016,0.05990414,0.002515717,0.05426743
3466.901,0.1208353,0.05990506,0.002507539,0.05429344
3467.383,0.1207827,0.05991267,0.002510813,0.05432779
3467.865,0.120749,0.05992339,0.002528401,0.05437215
3468.347,0.1207343,0.05993447,0.002558938,0.05442367
3468.83,0.1207351,0.0599464,0.002600025,0.0544795
3469.312,0.1207423,0.05995844,0.002646277,0.05453213
3469.794,0.1207451,0.05997167,0.002691172,0.05457737
3470.276,0.1207334,0.05998538,0.002727367,0.05461047
3470.758,0.1207012,0.05999863,0.002751881,0.05463177
3471.24,0.1206487,0.06000816,0.002762184,0.05464318
3471.722,0.1205801,0.0600129,0.00275873,0.05464731
3472.204,0.1205057,0.06001273,0.00274679,0.05464834
3472.687,0.1204361,0.06000922,0.002731632,0.05464793
3473.169,0.1203815,0.06000725,0.002719571,0.0546486
3473.651,0.1203465,0.06000983,0.002714849,0.05464879
3474.133,0.1203325,0.06001876,0.002720106,0.05464778
3474.615,0.1203356,0.06003187,0.002735236,0.05464282
3475.097,0.1203492,0.06004392,0.002758632,0.05463226
3475.579,0.1203648,0.06004805,0.002787432,0.05461452
3476.061,0.1203731,0.06003745,0.002817733,0.05458985
3476.543,0.1203665,0.06001005,0.002846204,0.05456016
3477.026,0.1203379,0.05996731,0.002869632,0.05452867
3477.508,0.1202833,0.05991688,0.002885713,0.05450254
3477.99,0.1202028,0.05986764,0.002890888,0.05448704
3478.472,0.1201005,0.05982893,0.00288147,0.05448839
3478.954,0.1199847,0.0598064,0.002854238,0.05451063
3479.436,0.1198654,0.05980005,0.002809302,0.05455333
3479.918,0.1197532,0.05980521,0.002746539,0.05461073
3480.4,0.1196551,0.05981447,0.002670544,0.05467282
3480.883,0.1195758,0.05982155,0.002589014,0.0547274
3481.365,0.119513,0.05982191,0.002510109,0.05476141
3481.847,0.1194631,0.0598152,0.002442112,0.0547666
3482.329,0.1194227,0.05980691,0.002391689,0.05474188
3482.811,0.1193882,0.05980187,0.002361496,0.05469203
3483.293,0.1193584,0.05980475,0.002352802,0.05462816
3483.775,0.1193344,0.0598183,0.002361819,0.05456439
3484.257,0.1193174,0.05984087,0.00238499,0.05451294
3484.74,0.1193078,0.05986898,0.002415302,0.05448243
3485.221,0.1193022,0.05989864,0.002446659,0.05447476
3485.704,0.1192982,0.05992783,0.002472616,0.05448828
3486.186,0.1192919,0.05995524,0.002489024,0.05451569
3486.668,0.1192811,0.05998337,0.00249047,0.05455006
3487.15,0.1192654,0.06001196,0.002476371,0.05458443
3487.632,0.1192481,0.06004274,0.002445456,0.0546157
3488.114,0.1192311,0.06007317,0.002401632,0.05464002
3488.596,0.1192154,0.06009964,0.002347431,0.0546568
3489.078,0.1191987,0.06011925,0.002288495,0.0546658
3489.561,0.1191796,0.06013104,0.002229082,0.05466783
3490.043,0.1191526,0.06013538,0.002173574,0.05466292
3490.525,0.1191164,0.06013839,0.00212347,0.054655
3491.007,0.1190689,0.06014465,0.002082456,0.05464613
3491.489,0.1190132,0.06015946,0.002051001,0.05464108
3491.971,0.1189508,0.06018233,0.002033137,0.05464143
3492.453,0.1188851,0.06021172,0.002030605,0.05464801
3492.935,0.1188172,0.06024002,0.002047325,0.05465844
3493.417,0.1187495,0.0602617,0.002083425,0.05466874
3493.9,0.1186838,0.06027279,0.002136032,0.0546752
3494.382,0.1186242,0.06027292,0.002201688,0.05467675
3494.864,0.1185744,0.06026617,0.002271289,0.0546742
3495.346,0.1185402,0.0602599,0.002335834,0.05467238
3495.828,0.1185216,0.06025965,0.00238932,0.0546738
3496.31,0.1185183,0.06026953,0.002427353,0.05468242
3496.792,0.118522,0.06028785,0.002450153,0.05469585
3497.274,0.1185238,0.06030966,0.002460145,0.05471059
3497.757,0.1185152,0.0603292,0.002461706,0.0547209
3498.239,0.1184914,0.0603427,0.002458996,0.05472484
3498.721,0.118453,0.06034788,0.002455823,0.05472373
3499.203,0.1184065,0.06034883,0.00245103,0.05472466
3499.685,0.1183595,0.060351,0.002444042,0.0547364
3500.167,0.1183187,0.06036016,0.002431965,0.05476824
3500.649,0.1182859,0.06037896,0.002412027,0.05482303
3501.131,0.1182578,0.0604078,0.002382258,0.05489637
3501.614,0.1182277,0.06044111,0.002342422,0.05497611
3502.096,0.1181901,0.06047322,0.002293328,0.05504828
3502.578,0.1181411,0.06049882,0.002238208,0.05509798
3503.06,0.1180836,0.06051487,0.002180648,0.05511904
3503.542,0.1180243,0.06052295,0.002126428,0.05511218
3504.024,0.1179699,0.06052729,0.002081679,0.05508702
3504.506,0.1179263,0.06053224,0.002054041,0.05505764
3504.988,0.1178955,0.0605425,0.002048957,0.05503764
3505.47,0.1178753,0.06056014,0.002070601,0.05503811
3505.953,0.1178622,0.06058431,0.002119448,0.05506326
3506.435,0.1178518,0.06061125,0.002192157,0.05511035
3506.917,0.1178423,0.06063809,0.002279244,0.05517467
3507.399,0.1178303,0.06065984,0.002369139,0.05524468
3507.881,0.1178166,0.06067641,0.00244725,0.05530988
3508.363,0.117799,0.06068681,0.002500713,0.05535919
3508.845,0.1177773,0.06069454,0.002519548,0.05538283
3509.327,0.1177511,0.06070276,0.002499688,0.05537621
3509.81,0.1177219,0.0607163,0.002444592,0.0553386
3510.292,0.1176921,0.06073759,0.00236364,0.05527685
3510.774,0.1176669,0.06076748,0.002270966,0.05520254
3511.256,0.1176487,0.06080392,0.002183253,0.05512942
3511.738,0.1176389,0.06084181,0.002114187,0.05507004
3512.22,0.1176346,0.06087426,0.002074899,0.05503272
3512.702,0.1176287,0.06089413,0.002066445,0.05501686
3513.184,0.1176161,0.0608974,0.00208582,0.0550179
3513.666,0.1175901,0.06088346,0.002122018,0.05502738
3514.148,0.1175514,0.06085837,0.002164839,0.05503819
3514.631,0.1175046,0.06083133,0.002201523,0.05504682
3515.113,0.1174567,0.06081302,0.002226151,0.05505522
3515.595,0.1174164,0.06081335,0.002237091,0.05506869
3516.077,0.1173865,0.06083491,0.002237123,0.05509182
3516.559,0.117367,0.06087453,0.002232279,0.0551245
3517.041,0.1173512,0.06092229,0.002227085,0.05516057
3517.523,0.1173326,0.06096606,0.002224678,0.05519073
3518.005,0.117305,0.06099407,0.002227612,0.05520458
3518.488,0.1172652,0.06100025,0.002230778,0.0551974
3518.97,0.1172141,0.06098519,0.002231739,0.05517111
3519.452,0.1171555,0.06095689,0.00222596,0.05513624
3519.934,0.1170913,0.06092519,0.002212745,0.0551057
3520.416,0.1170235,0.06090233,0.002189996,0.05509184
3520.898,0.1169517,0.06089417,0.00216085,0.05509914
3521.38,0.1168759,0.06090529,0.002126117,0.05512616
3521.862,0.1167971,0.06093173,0.00208963,0.05516323
3522.344,0.1167202,0.06096861,0.002052788,0.05520006
3522.827,0.1166504,0.06100939,0.002018609,0.05522916
3523.309,0.1165934,0.06104847,0.001987912,0.0552481
3523.791,0.1165515,0.06108247,0.001964535,0.05526183
3524.273,0.1165229,0.0611099,0.001948826,0.05527786
3524.755,0.1165018,0.06113018,0.001941608,0.05530444
3525.237,0.1164806,0.06114413,0.001943577,0.05534518
3525.719,0.1164547,0.06115359,0.001952065,0.05540023
3526.201,0.1164249,0.06116328,0.00196521,0.0554679
3526.684,0.116395,0.06117713,0.001981152,0.0555414
3527.166,0.1163732,0.0612019,0.001996518,0.05561891
3527.648,0.1163656,0.06124093,0.00200944,0.05569549
3528.13,0.1163735,0.06129541,0.002017246,0.05576856
3528.612,0.116395,0.06136354,0.002016434,0.05583281
3529.094,0.1164222,0.06143727,0.002004323,0.05588166
3529.576,0.116447,0.06150849,0.001980326,0.05590774
3530.058,0.116465,0.06156888,0.001944906,0.05590664
3530.541,0.1164753,0.06161492,0.001902953,0.05587873
3531.022,0.1164813,0.06164635,0.001861922,0.055832
3531.505,0.1164871,0.0616678,0.001830437,0.05577967
3531.987,0.1164949,0.06168402,0.001815612,0.05573547
3532.469,0.1165025,0.06169975,0.001822465,0.05571092
3532.951,0.116502,0.06171389,0.001848327,0.0557088
3533.433,0.1164845,0.06172244,0.001888771,0.05572467
3533.915,0.1164441,0.06172026,0.001936573,0.05574599
3534.397,0.1163774,0.06170088,0.001985325,0.05575797
3534.879,0.1162921,0.06166576,0.002031641,0.05575063
3535.362,0.1162011,0.06162065,0.00207657,0.05571985
3535.844,0.1161214,0.0615777,0.002121048,0.05567108
3536.326,0.1160684,0.06155086,0.00216647,0.05561367
3536.808,0.116054,0.06155339,0.002211323,0.05556208
3537.29,0.1160785,0.06159081,0.00224895,0.05552663
3537.772,0.1161376,0.06166229,0.002268721,0.05551536
3538.254,0.1162162,0.06175772,0.002262335,0.0555284
3538.736,0.1162975,0.06186232,0.002226277,0.05556271
3539.219,0.1163652,0.06195926,0.002164393,0.05561113
3539.701,0.116406,0.06203609,0.002088124,0.05566674
3540.183,0.1164136,0.06208459,0.002012891,0.05572322
3540.665,0.116386,0.06210477,0.001954352,0.05577533
3541.147,0.1163275,0.0621026,0.001922208,0.05582052
3541.629,0.1162445,0.06208906,0.00191507,0.05585842
3542.111,0.1161444,0.06207589,0.001927684,0.05589025
3542.593,0.1160348,0.06207358,0.001948254,0.05591988
3543.075,0.1159197,0.06208728,0.001964502,0.05595063
3543.558,0.1158041,0.06211676,0.00197093,0.05598479
3544.04,0.1156927,0.06215615,0.001968355,0.05602285
3544.522,0.1155906,0.06219602,0.00196227,0.05606128
3545.004,0.1155029,0.06222405,0.001963787,0.05609254
3545.486,0.1154372,0.06223167,0.001979697,0.05611028
3545.968,0.1153977,0.06221321,0.00201457,0.05610817
3546.45,0.1153863,0.06217064,0.002065841,0.05608679
3546.932,0.1153998,0.06211095,0.002125087,0.05605176
3547.415,0.1154326,0.06204694,0.002181425,0.05601476
3547.897,0.1154741,0.06199186,0.002224661,0.05599031
3548.379,0.1155163,0.06195964,0.002246831,0.05599109
3548.861,0.115549,0.06195606,0.002246515,0.05602199
3549.343,0.1155685,0.06198456,0.00222511,0.05608338
3549.825,0.115574,0.06203963,0.002189875,0.05616565
3550.307,0.1155684,0.06211211,0.002147014,0.05625563
3550.789,0.1155551,0.06218779,0.002104144,0.05633697
3551.271,0.1155414,0.06225456,0.002066068,0.0563954
3551.754,0.1155335,0.06229989,0.002034078,0.05642112
3552.236,0.115537,0.06231839,0.002005715,0.0564112
3552.718,0.1155548,0.0623092,0.001977695,0.05636916
3553.2,0.1155883,0.0622788,0.001942869,0.05630453
3553.682,0.1156324,0.0622365,0.001897948,0.05622864
3554.164,0.1156801,0.06219393,0.001843166,0.05615297
3554.646,0.1157231,0.06216043,0.001781684,0.05608816
3555.128,0.115755,0.06214188,0.001722652,0.05604153
3555.611,0.1157719,0.0621389,0.001676042,0.05601798
3556.093,0.1157758,0.06214721,0.001650776,0.05601885
3556.575,0.1157688,0.06215956,0.001652492,0.05604245
3557.057,0.115756,0.06216982,0.001679677,0.05608427
3557.539,0.1157398,0.06217457,0.001726706,0.05613783
3558.021,0.1157199,0.0621744,0.001783142,0.05619605
3558.503,0.1156921,0.06217337,0.001838892,0.05625184
3558.985,0.1156539,0.062178,0.001883382,0.05630019
3559.468,0.1156033,0.06219232,0.001909327,0.05633865
3559.949,0.1155435,0.0622178,0.001915662,0.05636854
3560.432,0.1154814,0.06224932,0.001904022,0.05639342
3560.914,0.1154251,0.06227838,0.001878631,0.05641905
3561.396,0.1153798,0.06229641,0.00184818,0.05645154
3561.878,0.1153422,0.06229414,0.001821367,0.05649528
3562.36,0.1153015,0.06226816,0.001807591,0.05655251
3562.842,0.1152409,0.06222092,0.001814153,0.05662458
3563.324,0.1151421,0.06215941,0.001844115,0.05671001
3563.806,0.1149918,0.06209406,0.001895839,0.05680759
3564.289,0.1147879,0.06203559,0.001962048,0.05691451
3564.771,0.1145412,0.06199321,0.00203004,0.0570276
3565.253,0.1142729,0.06197134,0.002084877,0.05713962
3565.735,0.1140134,0.06197001,0.002113489,0.0572399
3566.217,0.113793,0.06198331,0.002111152,0.05731362
