wavenumber,EPDM,Neoprene,Mylar,PTFE,PVC,Polystyrene,Polyethylene,Sample: eyeglass bag,Sample: Gloves (KC500),Sample: Shopping bag
562.1481,0.2232875,0.2766845,0.07027747,0.01654981,0.0191942,0.07429599,0.00100124,0.02006517,0.0446211,0.02509523
562.6302,0.2236148,0.2757604,0.07027876,0.0153833,0.0193531,0.07432249,0.000993165,0.01999818,0.04448256,0.02502063
563.1123,0.2238745,0.2747951,0.07023358,0.01447815,0.01945493,0.07435767,0.000975268,0.01989899,0.04431203,0.0249352
563.5944,0.2240832,0.2738099,0.07015271,0.0139059,0.01951909,0.07438361,0.000923987,0.01978883,0.04414266,0.0248624
564.0765,0.224298,0.2728225,0.07005575,0.01362582,0.01958316,0.07437853,0.00083123,0.01969478,0.04400242,0.02482302
564.5587,0.2245866,0.2718446,0.06996859,0.01351882,0.01968736,0.07432961,0.000708671,0.01964336,0.04390755,0.02482992
565.0408,0.2249863,0.2708851,0.06991565,0.01346123,0.01985415,0.07423984,0.000581324,0.01964898,0.04385961,0.02488362
565.5229,0.225487,0.2699547,0.06990943,0.0133852,0.02007963,0.07412762,0.000478958,0.01970785,0.04384652,0.02497218
566.005,0.2260382,0.269071,0.06994725,0.01329747,0.02033747,0.07401957,0.000424525,0.01980029,0.04384939,0.02507601
566.4871,0.2265814,0.2682584,0.07001114,0.013256,0.02059539,0.07394053,0.000427042,0.01989682,0.04384942,0.02517413
566.9692,0.2270763,0.2675429,0.07007582,0.01331005,0.02083078,0.07390393,0.00048221,0.01997245,0.04383283,0.02525094
567.4514,0.2275181,0.266945,0.07011744,0.01344069,0.02103804,0.07390468,0.000573091,0.02001311,0.04379556,0.0252976
567.9335,0.2279388,0.2664703,0.07012365,0.01354613,0.02123079,0.07392276,0.000678977,0.02002205,0.04374248,0.02531591
568.4156,0.2283955,0.2661055,0.07007533,0.01382579,0.02137719,0.07394201,0.000738695,0.02001598,0.04368347,0.02532752
568.8977,0.2288922,0.2658209,0.07003311,0.0135605,0.02161241,0.07394005,0.000828775,0.02001589,0.0436305,0.02531433
569.3798,0.2294581,0.2655789,0.06999969,0.01288027,0.02188233,0.07392486,0.000853543,0.0200257,0.0435926,0.02528072
569.8619,0.229952,0.2653411,0.06997767,0.01259403,0.02213423,0.0739194,0.000925694,0.02007409,0.04357448,0.02528196
570.3441,0.2303643,0.2650821,0.06997608,0.01254632,0.02235735,0.07393811,0.000999053,0.020135,0.04357613,0.02529481
570.8262,0.2306875,0.2647919,0.06999268,0.01264233,0.02253779,0.07398935,0.00104518,0.0201811,0.04359308,0.02530078
571.3083,0.2309022,0.2644746,0.0700113,0.01305307,0.02265893,0.0740733,0.001098642,0.02020365,0.04361852,0.02530916
571.7904,0.2310507,0.264145,0.07001872,0.01363288,0.02273035,0.07417244,0.001161455,0.02019549,0.04364485,0.02531715
572.2725,0.2312031,0.2638205,0.07000495,0.01414667,0.0227814,0.07426257,0.001230932,0.02016185,0.04366557,0.02532347
572.7546,0.2314499,0.263517,0.06997444,0.01409958,0.02285329,0.07431713,0.001248218,0.02010258,0.04367633,0.02530386
573.2368,0.2317253,0.2632453,0.06991921,0.0139971,0.02293067,0.07433052,0.001294582,0.02005493,0.0436751,0.02529831
573.7189,0.2320503,0.2630129,0.06984986,0.0136262,0.02302977,0.07430036,0.001311368,0.02001767,0.04366378,0.02528431
574.201,0.2323979,0.2628258,0.06976874,0.01312201,0.0231453,0.07423897,0.001290407,0.01999359,0.0436459,0.02526152
574.6831,0.2327415,0.2626894,0.06967827,0.01264237,0.02326641,0.0741655,0.001234038,0.01998088,0.04362642,0.02523328
575.1652,0.2330672,0.2626093,0.06958077,0.01226992,0.02337732,0.07409609,0.001155067,0.01997166,0.04360861,0.02520236
575.6473,0.2333857,0.26259,0.06948224,0.0119888,0.02346838,0.07404159,0.001072302,0.01995997,0.04359493,0.02517463
576.1295,0.233724,0.262631,0.06938953,0.01171627,0.02353709,0.07400767,0.001007114,0.01994275,0.04358629,0.0251565
576.6116,0.2341043,0.2627287,0.0693085,0.01139115,0.02358758,0.07399778,0.000974938,0.01992034,0.04358321,0.0251547
577.0937,0.2345269,0.2628749,0.06924101,0.01104728,0.02362342,0.07401179,0.000980172,0.01989514,0.04358837,0.02517252
577.5758,0.234979,0.2630596,0.06918442,0.01080383,0.02365084,0.07404649,0.00101488,0.01987168,0.04360702,0.02521104
578.0579,0.2354426,0.2632752,0.0691326,0.01082351,0.02367869,0.07409444,0.001060996,0.01985488,0.04364632,0.02526754
578.54,0.2359,0.2635164,0.06908149,0.01123105,0.02371496,0.07414567,0.001097114,0.01985067,0.04371254,0.02533764
579.0222,0.2363391,0.2637825,0.06903341,0.01203113,0.02376427,0.07418928,0.001105825,0.01986396,0.04380789,0.02541546
579.5043,0.2367622,0.2640749,0.06899652,0.01308525,0.02383022,0.07421686,0.001079074,0.01989721,0.04392776,0.02549614
579.9864,0.2371865,0.2643951,0.06898249,0.01414199,0.02391826,0.07422853,0.001021209,0.01994932,0.04406105,0.02557787
580.4685,0.2376308,0.2647453,0.06900294,0.01495251,0.0240309,0.07423323,0.000945312,0.02001408,0.0441931,0.02566184
580.9506,0.2381086,0.2651261,0.06906239,0.01535405,0.02416788,0.07424467,0.000870161,0.02008077,0.04431086,0.02574953
581.4327,0.2386233,0.2655377,0.06915698,0.01532044,0.02432626,0.07427566,0.000814115,0.02013846,0.04440696,0.02584184
581.9149,0.2391779,0.2659817,0.06927398,0.01494848,0.02450614,0.07433382,0.000790428,0.0201802,0.04448266,0.02593863
582.397,0.2397659,0.2664593,0.06939861,0.01441414,0.02470514,0.07441857,0.000804137,0.02020612,0.04454475,0.02603637
582.8791,0.2403758,0.2669713,0.06951879,0.01390138,0.024919,0.07452273,0.00085126,0.02022388,0.04460236,0.0261298
583.3612,0.2409859,0.2675144,0.06962898,0.01354928,0.02514008,0.07463621,0.00091988,0.02024373,0.04466112,0.02621238
583.8433,0.2415709,0.2680795,0.06973028,0.013426,0.02535872,0.07475156,0.000995107,0.02027502,0.04471967,0.02627945
584.3254,0.2421061,0.268651,0.06982531,0.01352735,0.02556493,0.07486645,0.001062686,0.0203188,0.04477033,0.02632929
584.8076,0.2425759,0.2692097,0.06991423,0.01379882,0.02575149,0.07498264,0.001113696,0.0203672,0.04480256,0.02636347
585.2897,0.2429838,0.2697347,0.06999346,0.01416059,0.02591834,0.07510166,0.001146744,0.02040649,0.04480868,0.02638652
585.7718,0.2433532,0.2702115,0.07005729,0.01452926,0.02607279,0.07522225,0.00116859,0.02042233,0.04478823,0.02640406
586.2539,0.2437179,0.2706335,0.0701013,0.01483628,0.02622641,0.07533785,0.001191371,0.02040606,0.04474825,0.02641961
586.736,0.2441084,0.2710036,0.07012624,0.01503868,0.02639118,0.07543812,0.001227058,0.02035705,0.04470065,0.02643267
587.2181,0.2447342,0.2713288,0.07015198,0.01504928,0.02671468,0.07551049,0.00132781,0.02033431,0.0446564,0.02647911
587.7003,0.2453762,0.2716279,0.07019079,0.01505269,0.02704903,0.07556868,0.001445653,0.02030234,0.04462225,0.0265103
588.1824,0.2460007,0.2719133,0.07024208,0.0150461,0.02740206,0.07561707,0.001569361,0.0202656,0.04459457,0.02652117
588.6645,0.2465716,0.2721895,0.07030106,0.01502437,0.02777944,0.07565772,0.001682344,0.0202239,0.04456168,0.02650799
589.1466,0.2470704,0.272454,0.0703626,0.01498431,0.02818603,0.07569227,0.001767553,0.02017564,0.04451114,0.02647221
589.6287,0.2475049,0.2726994,0.07042207,0.01492754,0.02862669,0.0757216,0.001813859,0.02011999,0.04443527,0.02642134
590.1108,0.2479072,0.2729196,0.07047591,0.0148615,0.02910837,0.07574893,0.001820359,0.02006042,0.04433555,0.02636822
590.593,0.2483172,0.2731163,0.07052422,0.01479799,0.02964214,0.07577982,0.001797824,0.02000471,0.04422326,0.02632785
591.0751,0.248768,0.2733006,0.07057089,0.01474947,0.0302439,0.07582325,0.001765752,0.01996307,0.0441156,0.02631341
591.5572,0.2492707,0.2734925,0.07062446,0.01472556,0.0309346,0.07588864,0.001746411,0.01994528,0.0440303,0.02633132
592.0393,0.2498136,0.2737169,0.07069603,0.0147299,0.03173764,0.07598245,0.001756999,0.01995592,0.04397975,0.02637902
592.5214,0.2503717,0.2739952,0.07079677,0.01476074,0.03267769,0.07610588,0.001804537,0.01999414,0.04396873,0.02644602
593.0035,0.2509225,0.2743388,0.07093546,0.01481317,0.03377812,0.07625341,0.001883247,0.02005442,0.04399509,0.02651935
593.4857,0.2514572,0.2747462,0.07111534,0.01488144,0.0350592,0.07641386,0.001975973,0.02012926,0.04405184,0.02658827
593.9678,0.2519833,0.2752013,0.07133196,0.0149612,0.03653661,0.07657407,0.00206057,0.02021223,0.0441305,0.0266493
594.4499,0.2525177,0.2756782,0.07157379,0.01504894,0.03822061,0.0767227,0.002116715,0.02029837,0.04422229,0.02670641
594.932,0.2530745,0.2761478,0.07182439,0.01514122,0.0401169,0.07685436,0.002131645,0.02038446,0.04431928,0.02676901
595.4141,0.2536553,0.2765852,0.0720667,0.0152336,0.04222731,0.07697141,0.002103785,0.02046731,0.04441386,0.02684598
595.8962,0.2542459,0.2769761,0.07228607,0.01531961,0.04455114,0.07708298,0.002040809,0.02054149,0.04449879,0.02694083
596.3784,0.2548205,0.2773199,0.07247407,0.01539359,0.04708638,0.07720155,0.001957043,0.02060009,0.04456806,0.02704939
596.8605,0.2553537,0.2776274,0.07262933,0.0154534,0.04982998,0.07733911,0.001867761,0.02063707,0.04461903,0.02716182
597.3426,0.2558284,0.277919,0.0727569,0.01550221,0.05277625,0.07750237,0.001785129,0.02064895,0.04465388,0.02726671
597.8247,0.2562392,0.2782165,0.07286578,0.01555016,0.05591492,0.07769074,0.001717077,0.02063735,0.04467889,0.02735729
598.3068,0.2565909,0.278538,0.07296627,0.01561093,0.05922713,0.07789605,0.001666714,0.02060879,0.04470335,0.02743364
598.7889,0.256892,0.2788921,0.07306793,0.01569873,0.06268463,0.07810558,0.001634551,0.02057276,0.04473644,0.02750357
599.2711,0.2571509,0.2792776,0.07317855,0.01582339,0.06624833,0.07830556,0.001620507,0.02053824,0.04478386,0.02757767
599.7532,0.2573747,0.2796823,0.07330287,0.01598722,0.06986998,0.07848483,0.001623823,0.02051065,0.04484653,0.02766489
600.2353,0.2575707,0.2800877,0.07344301,0.01618609,0.07349552,0.07863799,0.001643964,0.02049133,0.04492164,0.02776798
600.7174,0.2577517,0.2804711,0.07359825,0.01641105,0.07706769,0.07876486,0.001678454,0.0204788,0.04500465,0.02788278
601.1995,0.2579352,0.2808127,0.07376458,0.01665285,0.08052837,0.07886892,0.001722872,0.02047068,0.04509217,0.0280002
601.6816,0.2581384,0.2810968,0.07393389,0.01690418,0.08381926,0.07895363,0.001770575,0.02046668,0.04518306,0.02811045
602.1638,0.2583706,0.2813137,0.0740946,0.01716135,0.08688203,0.0790199,0.001814776,0.02046845,0.04527785,0.02820664
602.6459,0.2586256,0.2814614,0.07423329,0.01742322,0.08966109,0.07906443,0.001850065,0.02047858,0.04537631,0.02828672
603.128,0.2588811,0.2815432,0.07433658,0.01768928,0.0921064,0.0790812,0.001874748,0.02049774,0.0454759,0.02835319
603.6101,0.2591051,0.2815676,0.07439451,0.01795792,0.09418156,0.07906428,0.001890991,0.02052263,0.04557054,0.02841028
604.0922,0.2592679,0.2815455,0.07440216,0.01822719,0.09586957,0.0790112,0.001903761,0.02054639,0.04565234,0.02846204
604.5743,0.2593555,0.2814895,0.07436133,0.01849581,0.09717924,0.07892559,0.001918606,0.02056098,0.045715,0.02851158
605.0565,0.2593766,0.2814116,0.07427973,0.01876599,0.09814409,0.07881736,0.00193892,0.02056135,0.04575674,0.02856134
605.5386,0.2593585,0.2813219,0.07416834,0.01904425,0.09881785,0.07870011,0.001964191,0.02054856,0.04578226,0.02861482
606.0207,0.259336,0.2812264,0.07403831,0.01934032,0.09926286,0.07858622,0.001990254,0.02052962,0.04579975,0.02867582
606.5028,0.2593376,0.281125,0.07389916,0.01966485,0.09953962,0.07848351,0.002009893,0.02051595,0.04581891,0.02874845
606.9849,0.2593756,0.2810103,0.07375698,0.02002566,0.09969666,0.07839272,0.002015589,0.02051745,0.04584539,0.02883322
607.467,0.2594433,0.2808683,0.07361396,0.02042455,0.0997659,0.07830714,0.002001558,0.02053715,0.04587789,0.02892563
607.9492,0.259523,0.2806811,0.07346994,0.02085812,0.09976383,0.07821746,0.00196571,0.02057006,0.04590819,0.02901504
608.4313,0.2595974,0.2804314,0.0733242,0.02131926,0.09969857,0.07811676,0.001909968,0.02060408,0.04592498,0.02908928
608.9134,0.2596589,0.2801097,0.07317706,0.02180132,0.09957673,0.07800462,0.001839591,0.02062576,0.04591827,0.02913878
609.3955,0.2597121,0.2797174,0.07303045,0.02230085,0.09940827,0.07788912,0.001763299,0.02062618,0.04588349,0.02916214
609.8776,0.2597697,0.279271,0.07288876,0.02281889,0.09920836,0.07778484,0.00169028,0.02060571,0.0458233,0.02916846
610.3597,0.2598434,0.2787987,0.072758,0.02335899,0.09899431,0.07770757,0.001629899,0.02057372,0.04574591,0.02917492
610.8419,0.2599376,0.2783353,0.07264483,0.02392459,0.09877913,0.07766835,0.00159029,0.02054526,0.04566209,0.02919934
611.324,0.2600456,0.2779124,0.07255526,0.02451519,0.09856632,0.07766816,0.001576373,0.02053357,0.04558061,0.02925278
611.8061,0.2601528,0.2775516,0.07249285,0.02512622,0.09834708,0.07769728,0.001589263,0.02054454,0.04550602,0.0293336
612.2882,0.2602439,0.2772582,0.07245875,0.02575032,0.09810317,0.07773838,0.001625991,0.0205749,0.0454393,0.02942783
612.7703,0.260307,0.2770235,0.07245082,0.02638087,0.09781236,0.07777303,0.001680078,0.02061288,0.04537934,0.02951478
613.2524,0.2603352,0.276829,0.07246473,0.02701527,0.0974564,0.07778941,0.001743532,0.020645,0.04532491,0.02957665
613.7346,0.260325,0.2766548,0.07249539,0.02765655,0.09702587,0.07778705,0.001808614,0.02066117,0.04527643,0.02960609
614.2167,0.2602745,0.2764889,0.07253915,0.02831256,0.09652446,0.07777894,0.001870378,0.02066011,0.04523592,0.02961074
614.6988,0.2601846,0.2763318,0.0725956,0.02899239,0.09596583,0.07778721,0.001927791,0.0206493,0.04520519,0.02960929
615.1809,0.2600632,0.2761969,0.07266641,0.02970206,0.09536882,0.0778354,0.001982458,0.02064088,0.0451847,0.02962364
615.663,0.2599311,0.276106,0.072754,0.03044232,0.09475111,0.07794012,0.002037901,0.02064626,0.04517303,0.02966874
616.1451,0.2598244,0.2760809,0.07285878,0.03120741,0.09412321,0.07810327,0.002096276,0.02067058,0.04516725,0.02974613
616.6273,0.2597909,0.2761397,0.07297689,0.03198897,0.0934882,0.07831118,0.002156813,0.02071068,0.04516564,0.02984425
617.1094,0.2598763,0.2762896,0.07309836,0.03277845,0.09284058,0.07853612,0.002215381,0.02075507,0.04516756,0.02994234
617.5915,0.2601075,0.2765262,0.07320992,0.03357149,0.09217194,0.07874535,0.002265443,0.02078865,0.04517312,0.03001936
618.0736,0.2604826,0.2768367,0.07329924,0.03436979,0.09147649,0.07891034,0.002299365,0.02079801,0.04518198,0.03006176
618.5557,0.2609675,0.2772035,0.07335939,0.03518007,0.09075459,0.07901549,0.002311779,0.0207757,0.04519122,0.0300664
619.0378,0.2615085,0.277611,0.07339329,0.03601259,0.09001639,0.07906315,0.00229935,0.02072279,0.04519585,0.03004066
619.52,0.2620526,0.2780481,0.07341241,0.03687725,0.08927976,0.07907214,0.002261918,0.02064773,0.04519033,0.02999691
620.0021,0.2625669,0.2785104,0.07343435,0.03778135,0.08856776,0.07907272,0.002201875,0.02056483,0.04517178,0.02994908
620.4842,0.2630489,0.2789974,0.07347567,0.03872657,0.08790332,0.07909655,0.002123114,0.0204891,0.04514115,0.02990846
620.9663,0.263522,0.2795087,0.07354644,0.03970822,0.08730445,0.07916941,0.002031569,0.02043342,0.04510519,0.02988384
621.4484,0.2640208,0.2800417,0.07364651,0.04071373,0.08677908,0.07930402,0.001935255,0.02040397,0.04507346,0.02988042
621.9305,0.2645739,0.2805922,0.07376799,0.04172373,0.08632594,0.07949957,0.00184444,0.020401,0.04505682,0.02990291
622.4127,0.2651891,0.2811536,0.07389967,0.04271188,0.08593554,0.07974414,0.00177142,0.02041782,0.04506306,0.02995268
622.8948,0.2658529,0.2817203,0.07403338,0.04364739,0.08559507,0.08002026,0.001728248,0.0204445,0.0450949,0.03002774
623.3769,0.2665373,0.282288,0.07416843,0.0444974,0.08529547,0.08031094,0.001723944,0.02047107,0.04514907,0.03012071
623.859,0.2672158,0.2828535,0.07431241,0.04523173,0.08503542,0.08060358,0.001761691,0.02049121,0.04521852,0.0302204
624.3411,0.2678729,0.2834153,0.07447641,0.04582543,0.08482339,0.08089009,0.001836324,0.02050386,0.04529415,0.03031273
624.8232,0.2685083,0.2839726,0.07467032,0.04626209,0.08467487,0.08116773,0.001935781,0.02051335,0.04536801,0.03038655
625.3054,0.2691305,0.2845246,0.07489852,0.04653447,0.08460669,0.08143651,0.002042993,0.02052614,0.04543385,0.03043611
625.7875,0.2697484,0.2850732,0.07516038,0.04664501,0.0846317,0.08170006,0.002141005,0.02054821,0.04548732,0.03046343
626.2696,0.2703612,0.2856204,0.07545472,0.04660376,0.0847531,0.08196708,0.002217356,0.02058093,0.04552485,0.03047672
626.7517,0.2709599,0.2861701,0.07578609,0.04642766,0.08496428,0.08225287,0.002266564,0.02062005,0.04554302,0.03048688
627.2338,0.2715299,0.286725,0.07616824,0.0461386,0.08525178,0.08258005,0.002290894,0.02065658,0.04553837,0.03050276
627.7159,0.272063,0.2872849,0.07662412,0.04576398,0.08560157,0.08297495,0.002298156,0.02068064,0.04550921,0.03052908
628.1981,0.2725613,0.2878442,0.07717679,0.04533594,0.08600527,0.0834605,0.002297949,0.02068564,0.04545701,0.03056612
628.6802,0.2730368,0.2883908,0.07783622,0.04489085,0.08646382,0.08404539,0.00229879,0.02067067,0.04538666,0.03061119
629.1623,0.2735037,0.2889085,0.07858702,0.0444678,0.08698703,0.08471473,0.002305384,0.02064171,0.04530645,0.03066188
629.6444,0.2739695,0.2893807,0.0793815,0.04410586,0.08759031,0.08542541,0.002318353,0.02060981,0.04522691,0.03071822
630.1265,0.2744287,0.2897948,0.08014245,0.04384053,0.08828781,0.08610858,0.002335632,0.0205861,0.04515723,0.03078169
630.6086,0.2748649,0.2901461,0.08077652,0.04370048,0.08908744,0.08668074,0.002353213,0.02057843,0.04510417,0.03085414
631.0908,0.2752579,0.2904387,0.08119513,0.04370562,0.08998699,0.08706249,0.002367389,0.0205882,0.04507021,0.03093502
631.5729,0.2755957,0.2906822,0.0813366,0.04386598,0.09097417,0.08719672,0.00237535,0.02061142,0.04505413,0.03102137
632.055,0.2758811,0.2908869,0.08118136,0.04418282,0.09202851,0.08706365,0.002375669,0.02063998,0.04505173,0.03110791
632.5371,0.2761306,0.2910571,0.08075534,0.04464939,0.09312242,0.08668482,0.002368622,0.02066544,0.04505654,0.03119007
633.0192,0.2763685,0.2911874,0.08012294,0.04525309,0.09422316,0.08611815,0.002356833,0.02068214,0.04506164,0.03126537
633.5013,0.2766168,0.291263,0.07937019,0.0459766,0.09529202,0.08544283,0.002344901,0.02068824,0.04505982,0.03133518
633.9835,0.2768866,0.2912641,0.07858612,0.04679898,0.09628208,0.08474165,0.002340185,0.02068574,0.04504464,0.03140248
634.4656,0.277178,0.2911743,0.07784687,0.04769639,0.09713864,0.08408476,0.002350726,0.02067852,0.04501129,0.03146951
634.9477,0.2774849,0.2909894,0.07720678,0.04864344,0.09780085,0.08352061,0.002383381,0.02067099,0.04495764,0.03153481
635.4298,0.2778026,0.2907222,0.07669725,0.04961426,0.09820765,0.08307355,0.002441369,0.02066764,0.04488597,0.03159387
635.9119,0.2781326,0.2904035,0.07632911,0.05058282,0.09830549,0.0827475,0.002522088,0.02067193,0.04480234,0.03164027
636.394,0.2784822,0.2900761,0.07609789,0.05152281,0.09805717,0.08253268,0.002616492,0.0206864,0.04471569,0.03167036
636.8762,0.2788593,0.2897846,0.07598812,0.05240635,0.09744764,0.08241264,0.002711539,0.02071244,0.04463495,0.03168612
637.3583,0.2792662,0.289565,0.07597631,0.05320264,0.09648664,0.08236875,0.002792684,0.02074904,0.04456642,0.03169616
637.8404,0.2796963,0.2894356,0.07603321,0.0538762,0.09520573,0.08238244,0.00284905,0.02079184,0.04451131,0.03171286
638.3225,0.2801372,0.2893954,0.0761264,0.05438714,0.09365235,0.08243617,0.002875297,0.02083277,0.04446512,0.0317471
638.8046,0.2805766,0.2894267,0.07622381,0.0546928,0.09188226,0.08251347,0.002873739,0.02086167,0.04441924,0.03180295
639.2867,0.2810104,0.289505,0.07629959,0.05475378,0.08995382,0.08260129,0.002851791,0.02086947,0.04436477,0.03187613
639.7689,0.2814439,0.2896084,0.07633837,0.05453858,0.08792301,0.08269022,0.002818545,0.02085182,0.04429551,0.0319552
640.251,0.2818881,0.2897261,0.07633728,0.05402986,0.08584159,0.08277673,0.002782172,0.02081156,0.04421066,0.03202787
640.7331,0.2823509,0.2898604,0.07630589,0.05322851,0.08375522,0.08286214,0.002746475,0.0207591,0.044115,0.0320864
641.2152,0.282832,0.2900251,0.07626209,0.05215375,0.08170247,0.08295143,0.002711631,0.02070977,0.04401766,0.03213286
641.6973,0.2833201,0.2902366,0.07622645,0.05084064,0.07971286,0.08304954,0.002676116,0.02067896,0.04392932,0.03217747
642.1794,0.2837996,0.2905072,0.0762167,0.04933458,0.07780557,0.08315988,0.002638859,0.02067695,0.04386024,0.03223499
642.6616,0.2842603,0.2908373,0.07624368,0.04768452,0.07598923,0.08328198,0.002601851,0.02070568,0.04381781,0.03231788
643.1437,0.2847049,0.2912147,0.07631066,0.04593771,0.07426362,0.08341295,0.002570504,0.02075926,0.04380658,0.03243154
643.6258,0.2851507,0.2916173,0.07641418,0.04413553,0.07262333,0.08354867,0.002551773,0.02082647,0.0438273,0.03257164
644.1079,0.2856201,0.2920187,0.07654668,0.04231224,0.0710614,0.08368637,0.002552046,0.02089524,0.04387663,0.03272751
644.59,0.28613,0.2923954,0.07669888,0.04049574,0.06957289,0.08382541,0.002573972,0.02095686,0.0439475,0.03288619
645.0721,0.2866811,0.2927309,0.07686229,0.03870887,0.06815629,0.08396766,0.002615623,0.02100822,0.04402892,0.03303837
645.5543,0.287256,0.2930177,0.07702995,0.03697089,0.06681269,0.08411533,0.002670581,0.02105104,0.04410746,0.0331801
646.0364,0.2878278,0.2932552,0.07719664,0.03529778,0.06554328,0.0842694,0.002730143,0.02108963,0.04416956,0.03331285
646.5185,0.2883747,0.2934486,0.07735912,0.03370308,0.06434737,0.08442879,0.002785767,0.02112809,0.04420575,0.03344036
647.0006,0.2888939,0.2936056,0.07751593,0.03219683,0.06322014,0.08458999,0.00283158,0.02116878,0.04421362,0.03356519
647.4827,0.2894074,0.2937369,0.07766758,0.03078573,0.06215346,0.08474892,0.002865155,0.02121221,0.04419972,0.03368761
647.9648,0.2899554,0.2938555,0.07781526,0.029473,0.06113572,0.08490187,0.002887692,0.02125775,0.04417796,0.03380585
648.447,0.2905811,0.2939773,0.07796027,0.02825897,0.06015306,0.08504733,0.002901963,0.0213051,0.04416579,0.03391849
648.9291,0.2913166,0.2941206,0.07810269,0.02714136,0.05919008,0.08518578,0.002911201,0.02135502,0.04417862,0.03402662
649.4112,0.2921697,0.2943006,0.07824074,0.02611595,0.05822838,0.08531879,0.002917716,0.02140844,0.04422412,0.03413405
649.8933,0.2931261,0.2945262,0.07837088,0.02517734,0.05724633,0.08544853,0.002921764,0.02146499,0.04430082,0.03424596
650.3754,0.2941581,0.2947963,0.07848853,0.02431859,0.05621762,0.08557631,0.002922317,0.0215217,0.0443987,0.03436496
650.8575,0.2952367,0.2950991,0.07859047,0.02353218,0.05511381,0.08570343,0.002917671,0.02157375,0.04450465,0.03449019
651.3397,0.2963403,0.2954148,0.07867676,0.0228098,0.0539076,0.08583146,0.002906355,0.02161543,0.04460753,0.03461658
651.8218,0.2974579,0.2957214,0.07875204,0.02214346,0.05257837,0.08596309,0.002888594,0.02164315,0.04470227,0.03473821
652.3039,0.2985862,0.2960013,0.07882556,0.02152523,0.05111688,0.08610225,0.002866797,0.02165695,0.04479147,0.03485126
652.786,0.2997285,0.2962471,0.07890994,0.02094845,0.04952956,0.08625317,0.002845231,0.02166152,0.04488356,0.03495793
653.2681,0.3008941,0.2964629,0.07901775,0.02040755,0.04783761,0.08641826,0.002830205,0.02166473,0.04498886,0.03506558
653.7502,0.3021011,0.2966632,0.07915792,0.01989825,0.04607452,0.08659625,0.002828442,0.02167424,0.04511543,0.03518388
654.2324,0.3033787,0.2968665,0.07933287,0.01941762,0.04428025,0.08678202,0.002845809,0.02169521,0.0452662,0.03531963
654.7145,0.3047643,0.2970887,0.07953717,0.01896395,0.04249565,0.08696721,0.002885829,0.02172817,0.04543902,0.03547302
655.1966,0.3062951,0.2973386,0.07975818,0.0185365,0.0407575,0.08714295,0.002948477,0.02176974,0.04562773,0.03563642
655.6787,0.3079945,0.2976152,0.07997906,0.0181354,0.03909629,0.08730317,0.003029868,0.02181456,0.04582526,0.03579741
656.1608,0.3098645,0.2979107,0.0801838,0.01776138,0.03753504,0.08744718,0.003122554,0.02185844,0.04602623,0.03594474
656.6429,0.3118848,0.2982142,0.08036091,0.01741501,0.03609128,0.08758074,0.003217492,0.02190082,0.04622838,0.03607365
657.1251,0.3140267,0.2985165,0.08050797,0.01709642,0.03477782,0.08771446,0.003305935,0.02194478,0.04643285,0.03618908
657.6072,0.3162723,0.2988151,0.08063276,0.01680417,0.03360385,0.08786135,0.003381189,0.0219962,0.04664331,0.03630401
658.0893,0.3186314,0.2991138,0.08075094,0.01653511,0.03257525,0.08803311,0.00344055,0.02206113,0.04686509,0.0364348
658.5714,0.3211465,0.2994222,0.08088304,0.01628411,0.03169408,0.08823741,0.003485316,0.02214436,0.04710365,0.03659547
659.0535,0.3238823,0.2997526,0.08104779,0.01604369,0.03095799,0.08847641,0.00351938,0.02224683,0.04736411,0.03679257
659.5356,0.3269041,0.3001162,0.0812574,0.01580557,0.03036061,0.08874724,0.003549142,0.02236728,0.04764975,0.03702504
660.0178,0.3302586,0.300521,0.08151431,0.01556157,0.02989225,0.08904403,0.003580212,0.02250271,0.04796254,0.03728604
660.4999,0.3339647,0.3009702,0.0818112,0.01530543,0.02954196,0.0893599,0.003616929,0.02265085,0.0483035,0.03756808
660.982,0.3380207,0.3014619,0.08213355,0.01503412,0.02929861,0.08968829,0.003661656,0.02281045,0.04867323,0.03786616
661.4641,0.3424196,0.3019901,0.08246468,0.01474888,0.02915359,0.09002458,0.003714147,0.02298203,0.04907335,0.03817954
661.9462,0.3471547,0.3025458,0.08279011,0.01445474,0.02910043,0.09036528,0.003773183,0.02316679,0.04950628,0.03851025
662.4283,0.3522061,0.3031181,0.08310206,0.01415954,0.02913624,0.09070755,0.003836935,0.02336589,0.04997462,0.03886044
662.9105,0.3575055,0.3036954,0.08339877,0.01387126,0.02925972,0.0910481,0.003904196,0.02357891,0.05047849,0.03922953
663.3926,0.3628906,0.3042673,0.08368436,0.01359623,0.02947063,0.09138349,0.003974727,0.02380423,0.05101275,0.03961344
663.8747,0.3680775,0.3048246,0.08396471,0.01333685,0.02976749,0.09171003,0.004049456,0.02403831,0.05156399,0.04000561
664.3568,0.3726667,0.3053604,0.08424558,0.01309192,0.03014732,0.09202528,0.004130041,0.02427649,0.05211031,0.04039919
664.8389,0.376195,0.3058672,0.08453109,0.01285754,0.03060516,0.09232939,0.00421842,0.02451368,0.05262246,0.04078888
665.321,0.3782192,0.306333,0.0848234,0.01262885,0.03113426,0.09262548,0.004315646,0.0247436,0.05306712,0.04117038
